n,days,seed_inst,coverage_ratio,seed_sa,z_greedy,feas_greedy,z_sa,feas_sa,t_sa,sa_iters,greedy_p_cob,greedy_p_erg,greedy_p_car,greedy_p_gua,greedy_p_cal,greedy_p_over,greedy_pref,sa_p_cob,sa_p_erg,sa_p_car,sa_p_gua,sa_p_cal,sa_p_over,sa_pref
10,21,3,1.5,7,127.6292000541165,False,24.426233268821086,True,3.0338028330006637,134400,21.0,3.0,395.79999999999995,9.0,3.0,30.0,0.0,4.0,5.0,26.599999999999966,1.0,1.0,200.0,0.0
10,21,3,1.5,8,127.6292000541165,False,30.511503163184127,True,3.0538978749973467,134400,21.0,3.0,395.79999999999995,9.0,3.0,30.0,0.0,5.0,4.0,65.59999999999997,2.0,1.0,173.0,0.0
10,21,3,1.5,9,127.6292000541165,False,24.59240454901067,True,3.0749553339992417,134400,21.0,3.0,395.79999999999995,9.0,3.0,30.0,0.0,4.0,6.0,30.399999999999977,1.0,2.0,204.0,0.0
10,21,3,1.5,10,127.6292000541165,False,24.621040411334636,True,3.0614922090026084,134400,21.0,3.0,395.79999999999995,9.0,3.0,30.0,0.0,4.0,6.0,34.599999999999966,2.0,2.0,180.0,0.0
10,21,3,1.5,11,127.6292000541165,False,24.609494839140147,True,3.0191749590012478,134400,21.0,3.0,395.79999999999995,9.0,3.0,30.0,0.0,4.0,5.0,30.999999999999943,2.0,2.0,180.0,0.0
10,21,3,1.5,12,127.6292000541165,False,24.59691901564036,True,3.0176619999983814,134400,21.0,3.0,395.79999999999995,9.0,3.0,30.0,0.0,4.0,5.0,35.19999999999999,1.0,2.0,207.0,0.0
10,21,3,1.5,13,127.6292000541165,False,24.602763441597098,True,3.0111853330017766,134400,21.0,3.0,395.79999999999995,9.0,3.0,30.0,0.0,4.0,6.0,31.19999999999999,1.0,2.0,217.0,0.0
10,21,3,1.5,14,127.6292000541165,False,24.455357023291604,True,3.001324040989857,134400,21.0,3.0,395.79999999999995,9.0,3.0,30.0,0.0,4.0,5.0,51.39999999999998,1.0999999999999996,1.0,177.0,0.0
10,21,3,1.5,15,127.6292000541165,False,24.624237628934935,True,3.010425166998175,134400,21.0,3.0,395.79999999999995,9.0,3.0,30.0,0.0,4.0,6.0,33.599999999999966,2.0,2.0,187.0,0.0
10,21,3,1.5,16,127.6292000541165,False,24.617451485470337,True,3.0356750409991946,134400,21.0,3.0,395.79999999999995,9.0,3.0,30.0,0.0,4.0,6.0,26.599999999999966,2.0,2.0,194.0,0.0
10,21,3,1.5,17,127.6292000541165,False,24.66629903202429,True,3.0409433750028256,134400,21.0,3.0,395.79999999999995,9.0,3.0,30.0,0.0,4.0,6.0,34.599999999999966,3.0,2.0,190.0,0.0
10,21,3,1.5,18,127.6292000541165,False,24.690230211539916,True,3.0224191669985885,134400,21.0,3.0,395.79999999999995,9.0,3.0,30.0,0.0,4.0,5.0,49.39999999999998,3.0,2.0,197.0,0.0
10,21,3,1.5,19,127.6292000541165,False,30.67361017628374,True,3.0522676249966025,134400,21.0,3.0,395.79999999999995,9.0,3.0,30.0,0.0,5.0,5.0,45.599999999999966,3.0,2.0,173.0,0.0
10,21,3,1.5,20,127.6292000541165,False,24.3926055665879,True,2.999218041994027,134400,21.0,3.0,395.79999999999995,9.0,3.0,30.0,0.0,4.0,4.0,38.799999999999955,0.09999999999999964,1.0,180.0,0.0
10,21,3,1.5,21,127.6292000541165,False,24.583940646256,True,3.015288333001081,134400,21.0,3.0,395.79999999999995,9.0,3.0,30.0,0.0,4.0,5.0,27.399999999999977,1.0,2.0,207.0,0.0
10,21,3,1.5,22,127.6292000541165,False,24.556462417123203,True,3.0460481670015724,134400,21.0,3.0,395.79999999999995,9.0,3.0,30.0,0.0,4.0,5.0,45.799999999999955,0.09999999999999964,2.0,173.0,0.0
10,21,3,1.5,23,127.6292000541165,False,24.55523182921416,True,3.02815612500126,134400,21.0,3.0,395.79999999999995,9.0,3.0,30.0,0.0,4.0,6.0,38.799999999999955,0.09999999999999964,2.0,180.0,0.0
10,21,3,1.5,24,127.6292000541165,False,24.78397172110455,True,3.0242644579993794,134400,21.0,3.0,395.79999999999995,9.0,3.0,30.0,0.0,4.0,5.0,44.799999999999955,2.0,3.0,180.0,0.0
10,21,3,1.5,25,127.6292000541165,False,24.46537058625499,True,3.0286907920090016,134400,21.0,3.0,395.79999999999995,9.0,3.0,30.0,0.0,4.0,5.0,47.19999999999999,1.0,1.0,207.0,0.0
10,21,3,1.5,26,127.6292000541165,False,24.45242413206944,True,3.0194750829978148,134400,21.0,3.0,395.79999999999995,9.0,3.0,30.0,0.0,4.0,4.0,30.999999999999943,2.0,1.0,180.0,0.0
10,21,3,1.5,27,127.6292000541165,False,24.583940646256,True,3.0290291249984875,134400,21.0,3.0,395.79999999999995,9.0,3.0,30.0,0.0,4.0,5.0,27.399999999999977,1.0,2.0,207.0,0.0
10,21,3,1.5,28,127.6292000541165,False,24.55523182921416,True,3.02956075000111,134400,21.0,3.0,395.79999999999995,9.0,3.0,30.0,0.0,4.0,6.0,38.799999999999955,0.09999999999999964,2.0,180.0,0.0
10,21,3,1.5,29,127.6292000541165,False,30.660037889354548,True,3.0111952500010375,134400,21.0,3.0,395.79999999999995,9.0,3.0,30.0,0.0,5.0,5.0,31.599999999999966,3.0,2.0,187.0,0.0
10,21,4,1.5,0,109.10550159798551,True,6.386423742860699,True,3.1154568750062026,136800,18.0,3.0,326.99999999999994,6.0,1.0,0.0,0.0,1.0,6.0,26.80000000000001,1.0,1.0,156.0,0.0
10,21,4,1.5,1,109.10550159798551,True,6.523501388436546,True,3.1154422079998767,136800,18.0,3.0,326.99999999999994,6.0,1.0,0.0,0.0,1.0,6.0,65.80000000000001,2.0,1.0,197.0,0.0
10,21,4,1.5,2,109.10550159798551,True,6.518652016186095,True,3.117956250003772,136800,18.0,3.0,326.99999999999994,6.0,1.0,0.0,0.0,1.0,6.0,33.60000000000002,0.0,2.0,166.0,0.0
10,21,4,1.5,3,109.10550159798551,True,12.350709217315144,True,3.0850597499957075,136800,18.0,3.0,326.99999999999994,6.0,1.0,0.0,0.0,2.0,5.0,26.600000000000023,0.0,1.0,159.0,0.0
10,21,4,1.5,4,109.10550159798551,True,12.353571927147279,True,3.0959574169974076,136800,18.0,3.0,326.99999999999994,6.0,1.0,0.0,0.0,2.0,6.0,22.400000000000034,0.0,1.0,166.0,0.0
10,21,4,1.5,5,109.10550159798551,True,6.484817335678752,True,3.100407499994617,136800,18.0,3.0,326.99999999999994,6.0,1.0,0.0,0.0,1.0,6.0,52.400000000000034,2.0,1.0,176.0,0.0
10,21,4,1.5,6,109.10550159798551,True,6.440462819291861,True,3.101433083997108,136800,18.0,3.0,326.99999999999994,6.0,1.0,0.0,0.0,1.0,6.0,31.600000000000023,2.0,1.0,166.0,0.0
10,21,4,1.5,7,109.10550159798551,True,6.344300134055436,True,3.1328483750112355,136800,18.0,3.0,326.99999999999994,6.0,1.0,0.0,0.0,1.0,6.0,18.200000000000045,0.0,1.0,173.0,0.0
10,21,4,1.5,8,109.10550159798551,True,6.6229132226055745,True,3.125895416989806,136800,18.0,3.0,326.99999999999994,6.0,1.0,0.0,0.0,1.0,6.0,48.80000000000001,2.0,2.0,166.0,0.0
10,21,4,1.5,9,109.10550159798551,True,6.571364461614367,True,3.0930060419923393,136800,18.0,3.0,326.99999999999994,6.0,1.0,0.0,0.0,1.0,6.0,24.0,2.0,2.0,156.0,0.0
10,21,4,1.5,10,109.10550159798551,True,6.571252243696394,True,3.101401709005586,136800,18.0,3.0,326.99999999999994,6.0,1.0,0.0,0.0,1.0,6.0,37.60000000000002,1.0,2.0,176.0,0.0
10,21,4,1.5,11,109.10550159798551,True,6.515959170462673,True,3.090938958004699,136800,18.0,3.0,326.99999999999994,6.0,1.0,0.0,0.0,1.0,6.0,29.400000000000034,0.0,2.0,173.0,0.0
10,21,4,1.5,12,109.10550159798551,True,6.424285760938544,True,3.130902208999032,136800,18.0,3.0,326.99999999999994,6.0,1.0,0.0,0.0,1.0,6.0,17.200000000000045,2.0,1.0,180.0,0.0
10,21,4,1.5,13,109.10550159798551,True,6.3644440189475215,True,3.1067841659969417,136800,18.0,3.0,326.99999999999994,6.0,1.0,0.0,0.0,1.0,6.0,29.400000000000034,0.0,1.0,173.0,0.0
10,21,4,1.5,14,109.10550159798551,True,6.430390876845818,True,3.125528624994331,136800,18.0,3.0,326.99999999999994,6.0,1.0,0.0,0.0,1.0,6.0,26.0,2.0,1.0,166.0,0.0
10,21,4,1.5,15,109.10550159798551,True,6.5484155130808865,True,3.1050217500014696,136800,18.0,3.0,326.99999999999994,6.0,1.0,0.0,0.0,1.0,6.0,22.200000000000045,1.0,2.0,183.0,0.0
10,21,4,1.5,16,109.10550159798551,True,6.495815285570587,True,3.109639292000793,136800,18.0,3.0,326.99999999999994,6.0,1.0,0.0,0.0,1.0,6.0,18.200000000000045,0.0,2.0,173.0,0.0
10,21,4,1.5,17,109.10550159798551,True,6.427578127045658,True,3.112939250000636,136800,18.0,3.0,326.99999999999994,6.0,1.0,0.0,0.0,1.0,6.0,31.0,2.0,1.0,149.0,0.0
10,21,4,1.5,18,109.10550159798551,True,6.629535232689815,True,3.1081033749942435,136800,18.0,3.0,326.99999999999994,6.0,1.0,0.0,0.0,1.0,6.0,33.80000000000001,3.0,2.0,159.0,0.0
10,21,4,1.5,19,109.10550159798551,True,6.427328326885786,True,3.1021424170030514,136800,18.0,3.0,326.99999999999994,6.0,1.0,0.0,0.0,1.0,6.0,27.0,2.0,1.0,159.0,0.0
10,21,4,1.5,20,109.10550159798551,True,6.560007183800255,True,3.1156410410039825,136800,18.0,3.0,326.99999999999994,6.0,1.0,0.0,0.0,1.0,6.0,88.80000000000001,2.0,1.0,190.0,0.0
10,21,4,1.5,21,109.10550159798551,True,6.590604069927716,True,3.1151507909962675,136800,18.0,3.0,326.99999999999994,6.0,1.0,0.0,0.0,1.0,6.0,37.39999999999998,2.0,2.0,149.0,0.0
10,21,4,1.5,22,109.10550159798551,True,6.55651403426394,True,3.098063749988796,136800,18.0,3.0,326.99999999999994,6.0,1.0,0.0,0.0,1.0,6.0,24.000000000000057,1.0,2.0,190.0,0.0
10,21,4,1.5,23,109.10550159798551,True,6.583879449623959,True,3.099981542007299,136800,18.0,3.0,326.99999999999994,6.0,1.0,0.0,0.0,1.0,6.0,29.80000000000001,2.0,2.0,159.0,0.0
10,21,4,1.5,24,109.10550159798551,True,6.387547843580124,True,3.154858083988074,136800,18.0,3.0,326.99999999999994,6.0,1.0,0.0,0.0,1.0,6.0,17.000000000000057,1.0,1.0,183.0,0.0
10,21,4,1.5,25,109.10550159798551,True,6.349685825502278,True,3.3629214579996187,136800,18.0,3.0,326.99999999999994,6.0,1.0,0.0,0.0,1.0,6.0,26.600000000000023,0.0,1.0,159.0,0.0
10,21,4,1.5,26,109.10550159798551,True,12.580386454546337,True,3.2178827500029,136800,18.0,3.0,326.99999999999994,6.0,1.0,0.0,0.0,2.0,6.0,24.19999999999999,2.0,2.0,159.0,0.0
10,21,4,1.5,27,109.10550159798551,True,12.419656367287473,True,3.1138514170015696,136800,18.0,3.0,326.99999999999994,6.0,1.0,0.0,0.0,2.0,6.0,36.60000000000002,1.0,1.0,169.0,0.0
10,21,4,1.5,28,109.10550159798551,True,6.412477899535359,True,3.12449766699865,136800,18.0,3.0,326.99999999999994,6.0,1.0,0.0,0.0,1.0,6.0,27.000000000000057,1.0,1.0,193.0,0.0
10,21,4,1.5,29,109.10550159798551,True,6.571422107805107,True,3.1366337910003494,136800,18.0,3.0,326.99999999999994,6.0,1.0,0.0,0.0,1.0,7.0,29.200000000000045,1.0,2.0,190.0,0.0
10,28,0,1.1,0,0.9702064966152433,False,0.38970722297046945,True,4.399325833990588,182400,0.0,8.0,112.79999999999995,9.0,3.0,0.0,0.0,0.0,8.0,24.600000000000023,2.0,2.0,0.0,0.0
10,28,0,1.1,1,0.9702064966152433,False,0.4270635448095499,True,4.429344959004084,182400,0.0,8.0,112.79999999999995,9.0,3.0,0.0,0.0,0.0,8.0,37.60000000000002,2.0,2.0,0.0,0.0
10,28,0,1.1,2,0.9702064966152433,False,0.4132704413612741,True,4.407768624994787,182400,0.0,8.0,112.79999999999995,9.0,3.0,0.0,0.0,0.0,8.0,32.80000000000007,2.0,2.0,0.0,0.0
10,28,0,1.1,3,0.9702064966152433,False,0.40464975170610173,True,4.383306999996421,182400,0.0,8.0,112.79999999999995,9.0,3.0,0.0,0.0,0.0,8.0,29.800000000000068,2.0,2.0,0.0,0.0
10,28,0,1.1,4,0.9702064966152433,False,0.43798308503943517,True,4.411826084004133,182400,0.0,8.0,112.79999999999995,9.0,3.0,0.0,0.0,0.0,8.0,41.40000000000009,2.0,2.0,0.0,0.0
10,28,0,1.1,5,0.9702064966152433,False,0.3868056249889724,True,4.450007541992818,182400,0.0,8.0,112.79999999999995,9.0,3.0,0.0,0.0,0.0,8.0,34.200000000000045,1.0,2.0,0.0,0.0
10,28,0,1.1,6,0.9702064966152433,False,0.4006267632003547,True,4.42180041600659,182400,0.0,8.0,112.79999999999995,9.0,3.0,0.0,0.0,0.0,8.0,28.40000000000009,2.0,2.0,0.0,0.0
10,28,0,1.1,7,0.9702064966152433,False,0.3793343606211563,True,4.375935625008424,182400,0.0,8.0,112.79999999999995,9.0,3.0,0.0,0.0,0.0,8.0,31.600000000000023,1.0,2.0,0.0,0.0
10,28,0,1.1,8,0.9702064966152433,False,0.4259141195221936,True,4.388644625010784,182400,0.0,8.0,112.79999999999995,9.0,3.0,0.0,0.0,0.0,8.0,37.200000000000045,2.0,2.0,0.0,0.0
10,28,0,1.1,9,0.9702064966152433,False,0.41036884337977714,True,4.396645750006428,182400,0.0,8.0,112.79999999999995,9.0,3.0,0.0,0.0,0.0,8.0,42.40000000000009,1.0,2.0,0.0,0.0
10,28,0,1.1,10,0.9702064966152433,False,0.4207417057290903,True,4.3978428749978775,182400,0.0,8.0,112.79999999999995,9.0,3.0,0.0,0.0,0.0,8.0,35.40000000000009,2.0,2.0,0.0,0.0
10,28,0,1.1,11,0.9702064966152433,False,0.38970722297046945,True,4.404313416991499,182400,0.0,8.0,112.79999999999995,9.0,3.0,0.0,0.0,0.0,8.0,24.600000000000023,2.0,2.0,0.0,0.0
10,28,0,1.1,12,0.9702064966152433,False,0.3971784873382856,True,4.384298832999775,182400,0.0,8.0,112.79999999999995,9.0,3.0,0.0,0.0,0.0,8.0,27.200000000000045,2.0,2.0,0.0,0.0
10,28,0,1.1,13,0.9702064966152433,False,0.4006267632003547,True,4.352066375009599,182400,0.0,8.0,112.79999999999995,9.0,3.0,0.0,0.0,0.0,8.0,28.40000000000009,2.0,2.0,0.0,0.0
10,28,0,1.1,14,0.9702064966152433,False,0.4368336597520789,True,4.3991844580014,182400,0.0,8.0,112.79999999999995,9.0,3.0,0.0,0.0,0.0,8.0,41.000000000000114,2.0,2.0,0.0,0.0
10,28,0,1.1,15,0.9702064966152433,False,0.39200607354518224,True,4.399572915994213,182400,0.0,8.0,112.79999999999995,9.0,3.0,0.0,0.0,0.0,8.0,25.40000000000009,2.0,2.0,0.0,0.0
10,28,0,1.1,16,0.9702064966152433,False,0.39315549883253853,True,4.376898917005747,182400,0.0,8.0,112.79999999999995,9.0,3.0,0.0,0.0,0.0,8.0,25.800000000000068,2.0,2.0,0.0,0.0
10,28,0,1.1,17,0.9702064966152433,False,0.3879550502763287,True,4.372612207997008,182400,0.0,8.0,112.79999999999995,9.0,3.0,0.0,0.0,0.0,8.0,34.60000000000002,1.0,2.0,0.0,0.0
10,28,0,1.1,18,0.9702064966152433,False,0.38453480917736615,True,4.341687499996624,182400,0.0,8.0,112.79999999999995,9.0,3.0,0.0,0.0,0.0,8.0,22.800000000000068,2.0,2.0,0.0,0.0
10,28,0,1.1,19,0.9702064966152433,False,0.4178681425106995,True,4.367764791008085,182400,0.0,8.0,112.79999999999995,9.0,3.0,0.0,0.0,0.0,8.0,34.40000000000009,2.0,2.0,0.0,0.0
10,28,0,1.1,20,0.9702064966152433,False,0.39542631464414485,True,4.385137874996872,182400,0.0,8.0,112.79999999999995,9.0,3.0,0.0,0.0,0.0,8.0,37.200000000000045,1.0,2.0,0.0,0.0
10,28,0,1.1,21,0.9702064966152433,False,0.39200607354518224,True,4.372877875008271,182400,0.0,8.0,112.79999999999995,9.0,3.0,0.0,0.0,0.0,8.0,25.40000000000009,2.0,2.0,0.0,0.0
10,28,0,1.1,22,0.9702064966152433,False,0.41671871722334325,True,4.3945906669978285,182400,0.0,8.0,112.79999999999995,9.0,3.0,0.0,0.0,0.0,8.0,34.000000000000114,2.0,2.0,0.0,0.0
10,28,0,1.1,23,0.9702064966152433,False,0.41194418141432465,True,4.407338541990612,182400,0.0,8.0,112.79999999999995,9.0,3.0,0.0,0.0,0.0,9.0,31.000000000000114,2.0,2.0,0.0,0.0
10,28,0,1.1,24,0.9702064966152433,False,0.4155412571728805,True,4.384814207995078,182400,0.0,8.0,112.79999999999995,9.0,3.0,0.0,0.0,0.0,8.0,44.200000000000045,1.0,2.0,0.0,0.0
10,28,0,1.1,25,0.9702064966152433,False,0.4020705535003267,True,4.356158500013407,182400,0.0,8.0,112.79999999999995,9.0,3.0,0.0,0.0,0.0,8.0,48.000000000000114,0.20000000000000018,2.0,0.0,0.0
10,28,0,1.1,26,0.9702064966152433,False,0.41194418141432465,True,4.352957333001541,182400,0.0,8.0,112.79999999999995,9.0,3.0,0.0,0.0,0.0,9.0,31.000000000000114,2.0,2.0,0.0,0.0
10,28,0,1.1,27,0.9702064966152433,False,0.39977170292561387,True,4.351635917002568,182400,0.0,8.0,112.79999999999995,9.0,3.0,0.0,0.0,0.0,8.0,47.200000000000045,0.20000000000000018,2.0,0.0,0.0
10,28,0,1.1,28,0.9702064966152433,False,0.4132704413612741,True,4.394589625007939,182400,0.0,8.0,112.79999999999995,9.0,3.0,0.0,0.0,0.0,8.0,32.80000000000007,2.0,2.0,0.0,0.0
10,28,0,1.1,29,0.9702064966152433,False,0.40464975170610173,True,4.370041499991203,182400,0.0,8.0,112.79999999999995,9.0,3.0,0.0,0.0,0.0,8.0,29.800000000000068,2.0,2.0,0.0,0.0
10,28,1,1.1,0,1.2274184394243264,False,0.3868056249889724,True,4.250657458003843,179200,0.0,8.0,188.79999999999995,10.0,3.0,16.0,0.0,0.0,8.0,34.200000000000045,1.0,2.0,0.0,0.0
10,28,1,1.1,1,1.2274184394243264,False,0.4207417057290903,True,4.223280375008471,179200,0.0,8.0,188.79999999999995,10.0,3.0,16.0,0.0,0.0,8.0,35.40000000000009,2.0,2.0,0.0,0.0
10,28,1,1.1,2,1.2274184394243264,False,0.3793343606211563,True,4.2319895420077955,179200,0.0,8.0,188.79999999999995,10.0,3.0,16.0,0.0,0.0,8.0,31.600000000000023,1.0,2.0,0.0,0.0
10,28,1,1.1,3,1.2274184394243264,False,0.3971784873382856,True,4.300019500005874,179200,0.0,8.0,188.79999999999995,10.0,3.0,16.0,0.0,0.0,8.0,27.200000000000045,2.0,2.0,0.0,0.0
10,28,1,1.1,4,1.2274184394243264,False,0.4132704413612741,True,4.361232833005488,179200,0.0,8.0,188.79999999999995,10.0,3.0,16.0,0.0,0.0,8.0,32.80000000000007,2.0,2.0,0.0,0.0
10,28,1,1.1,5,1.2274184394243264,False,0.4006267632003547,True,4.250684541999362,179200,0.0,8.0,188.79999999999995,10.0,3.0,16.0,0.0,0.0,8.0,28.40000000000009,2.0,2.0,0.0,0.0
10,28,1,1.1,6,1.2274184394243264,False,0.3793343606211563,True,4.2425802090001525,179200,0.0,8.0,188.79999999999995,10.0,3.0,16.0,0.0,0.0,8.0,31.600000000000023,1.0,2.0,0.0,0.0
10,28,1,1.1,7,1.2274184394243264,False,0.4172934298670212,True,4.282652124995366,179200,0.0,8.0,188.79999999999995,10.0,3.0,16.0,0.0,0.0,8.0,34.200000000000045,2.0,2.0,0.0,0.0
10,28,1,1.1,8,1.2274184394243264,False,0.4207417057290903,True,4.280834625009447,179200,0.0,8.0,188.79999999999995,10.0,3.0,16.0,0.0,0.0,8.0,35.40000000000009,2.0,2.0,0.0,0.0
10,28,1,1.1,9,1.2274184394243264,False,0.4218911310164466,True,4.278775790997315,179200,0.0,8.0,188.79999999999995,10.0,3.0,16.0,0.0,0.0,8.0,35.80000000000007,2.0,2.0,0.0,0.0
10,28,1,1.1,10,1.2274184394243264,False,0.3971784873382856,True,4.344284874998266,179200,0.0,8.0,188.79999999999995,10.0,3.0,16.0,0.0,0.0,8.0,27.200000000000045,2.0,2.0,0.0,0.0
10,28,1,1.1,11,1.2274184394243264,False,0.39200607354518224,True,4.405438457994023,179200,0.0,8.0,188.79999999999995,10.0,3.0,16.0,0.0,0.0,8.0,25.40000000000009,2.0,2.0,0.0,0.0
10,28,1,1.1,12,1.2274184394243264,False,0.39197803878207577,True,4.261035750008887,179200,0.0,8.0,188.79999999999995,10.0,3.0,16.0,0.0,0.0,8.0,36.0,1.0,2.0,0.0,0.0
10,28,1,1.1,13,1.2274184394243264,False,0.4259141195221936,True,4.273144374994445,179200,0.0,8.0,188.79999999999995,10.0,3.0,16.0,0.0,0.0,8.0,37.200000000000045,2.0,2.0,0.0,0.0
10,28,1,1.1,14,1.2274184394243264,False,0.38453480917736615,True,4.268319625000004,179200,0.0,8.0,188.79999999999995,10.0,3.0,16.0,0.0,0.0,8.0,22.800000000000068,2.0,2.0,0.0,0.0
10,28,1,1.1,15,1.2274184394243264,False,0.4333853838900098,True,4.357763874999364,179200,0.0,8.0,188.79999999999995,10.0,3.0,16.0,0.0,0.0,8.0,39.80000000000007,2.0,2.0,0.0,0.0
10,28,1,1.1,16,1.2274184394243264,False,0.39315549883253853,True,4.419956500001717,179200,0.0,8.0,188.79999999999995,10.0,3.0,16.0,0.0,0.0,8.0,25.800000000000068,2.0,2.0,0.0,0.0
10,28,1,1.1,17,1.2274184394243264,False,0.4120929813108114,True,4.591650290996768,179200,0.0,8.0,188.79999999999995,10.0,3.0,16.0,0.0,0.0,8.0,43.0,1.0,2.0,0.0,0.0
10,28,1,1.1,18,1.2274184394243264,False,0.3868056249889724,True,4.645661000002292,179200,0.0,8.0,188.79999999999995,10.0,3.0,16.0,0.0,0.0,8.0,34.200000000000045,1.0,2.0,0.0,0.0
10,28,1,1.1,19,1.2274184394243264,False,0.3868056249889724,True,6.642960124998353,179200,0.0,8.0,188.79999999999995,10.0,3.0,16.0,0.0,0.0,8.0,34.200000000000045,1.0,2.0,0.0,0.0
10,28,1,1.1,20,1.2274184394243264,False,0.4221854960290623,True,5.261199792003026,179200,0.0,8.0,188.79999999999995,10.0,3.0,16.0,0.0,0.0,8.0,55.000000000000114,0.20000000000000018,2.0,0.0,0.0
10,28,1,1.1,21,1.2274184394243264,False,0.40464975170610173,True,5.918430958001409,179200,0.0,8.0,188.79999999999995,10.0,3.0,16.0,0.0,0.0,8.0,29.800000000000068,2.0,2.0,0.0,0.0
10,28,1,1.1,22,1.2274184394243264,False,0.4207417057290903,True,4.67283695799415,179200,0.0,8.0,188.79999999999995,10.0,3.0,16.0,0.0,0.0,8.0,35.40000000000009,2.0,2.0,0.0,0.0
10,28,1,1.1,23,1.2274184394243264,False,0.4006267632003547,True,4.725629499997012,179200,0.0,8.0,188.79999999999995,10.0,3.0,16.0,0.0,0.0,8.0,28.40000000000009,2.0,2.0,0.0,0.0
10,28,1,1.1,24,1.2274184394243264,False,0.364391831885524,True,4.297127541998634,179200,0.0,8.0,188.79999999999995,10.0,3.0,16.0,0.0,0.0,8.0,26.399999999999977,1.0,2.0,0.0,0.0
10,28,1,1.1,25,1.2274184394243264,False,0.41901756779805577,True,4.520114625003771,179200,0.0,8.0,188.79999999999995,10.0,3.0,16.0,0.0,0.0,8.0,34.80000000000007,2.0,2.0,0.0,0.0
10,28,1,1.1,26,1.2274184394243264,False,0.405799176993458,True,4.4805970000015805,179200,0.0,8.0,188.79999999999995,10.0,3.0,16.0,0.0,0.0,8.0,30.200000000000045,2.0,2.0,0.0,0.0
10,28,1,1.1,27,1.2274184394243264,False,0.39315549883253853,True,4.653254499993636,179200,0.0,8.0,188.79999999999995,10.0,3.0,16.0,0.0,0.0,8.0,25.800000000000068,2.0,2.0,0.0,0.0
10,28,1,1.1,28,1.2274184394243264,False,0.4006267632003547,True,4.120206958003109,179200,0.0,8.0,188.79999999999995,10.0,3.0,16.0,0.0,0.0,8.0,28.40000000000009,2.0,2.0,0.0,0.0
10,28,1,1.1,29,1.2274184394243264,False,0.417116595207428,True,4.492368124992936,179200,0.0,8.0,188.79999999999995,10.0,3.0,16.0,0.0,0.0,9.0,32.80000000000007,2.0,2.0,0.0,0.0
10,28,2,1.1,0,0.9702064966152433,False,0.28354212370192194,True,5.373588083995855,188800,0.0,8.0,112.79999999999995,9.0,3.0,0.0,0.0,0.0,8.0,27.200000000000045,2.0,1.0,0.0,0.0
10,28,2,1.1,1,0.9702064966152433,False,0.30710534209272666,True,6.229112165994593,188800,0.0,8.0,112.79999999999995,9.0,3.0,0.0,0.0,0.0,8.0,35.40000000000009,2.0,1.0,0.0,0.0
10,28,2,1.1,2,0.9702064966152433,False,0.33584097427663473,True,4.790786375000607,188800,0.0,8.0,112.79999999999995,9.0,3.0,0.0,0.0,0.0,8.0,45.40000000000009,2.0,1.0,0.0,0.0
10,28,2,1.1,3,0.9702064966152433,False,0.28926121537559735,True,4.779444457992213,188800,0.0,8.0,112.79999999999995,9.0,3.0,0.0,0.0,0.0,8.0,39.80000000000007,1.0,1.0,0.0,0.0
10,28,2,1.1,4,0.9702064966152433,False,0.2996340777249105,True,4.166149500000756,188800,0.0,8.0,112.79999999999995,9.0,3.0,0.0,0.0,0.0,8.0,32.80000000000007,2.0,1.0,0.0,0.0
10,28,2,1.1,5,0.9702064966152433,False,0.3943049241198948,True,4.149789375005639,188800,0.0,8.0,112.79999999999995,9.0,3.0,0.0,0.0,0.0,8.0,26.200000000000045,2.0,2.0,0.0,0.0
10,28,2,1.1,6,0.9702064966152433,False,0.2582267326169765,True,4.162090375000844,188800,0.0,8.0,112.79999999999995,9.0,3.0,0.0,0.0,0.0,8.0,29.0,1.0,1.0,0.0,0.0
10,28,2,1.1,7,0.9702064966152433,False,0.2680248823226117,True,4.158110417003627,188800,0.0,8.0,112.79999999999995,9.0,3.0,0.0,0.0,0.0,8.0,21.800000000000068,2.0,1.0,0.0,0.0
10,28,2,1.1,8,0.9702064966152433,False,0.26569799698479263,True,4.177142417000141,188800,0.0,8.0,112.79999999999995,9.0,3.0,0.0,0.0,0.0,8.0,31.600000000000023,1.0,1.0,0.0,0.0
10,28,2,1.1,9,0.9702064966152433,False,0.4006267632003547,True,4.7234088749974035,188800,0.0,8.0,112.79999999999995,9.0,3.0,0.0,0.0,0.0,8.0,28.40000000000009,2.0,2.0,0.0,0.0
10,28,2,1.1,10,0.9702064966152433,False,0.286990399563991,True,4.142964625003515,188800,0.0,8.0,112.79999999999995,9.0,3.0,0.0,0.0,0.0,8.0,28.40000000000009,2.0,1.0,0.0,0.0
10,28,2,1.1,11,0.9702064966152433,False,0.258254767380083,True,4.111690125006135,188800,0.0,8.0,112.79999999999995,9.0,3.0,0.0,0.0,0.0,8.0,18.40000000000009,2.0,1.0,0.0,0.0
10,28,2,1.1,12,0.9702064966152433,False,0.38453480917736615,True,4.116102874992066,188800,0.0,8.0,112.79999999999995,9.0,3.0,0.0,0.0,0.0,8.0,22.800000000000068,2.0,2.0,0.0,0.0
10,28,2,1.1,13,0.9702064966152433,False,0.26569799698479263,True,4.09979975000897,188800,0.0,8.0,112.79999999999995,9.0,3.0,0.0,0.0,0.0,8.0,31.600000000000023,1.0,1.0,0.0,0.0
