n,days,seed,coverage_ratio,regime,coverage_mode,z_greedy,feas_greedy,t_greedy,z_sa,feas_sa,t_sa,sa_stop,sa_iters,z_exact,proven,gap_solver,dual_bound,match,n_vars,n_cons,t_exact,ref,dz_greedy,gap_greedy,dz_sa,gap_sa,exact_error,greedy_p_cob,greedy_p_erg,greedy_p_car,greedy_p_gua,greedy_p_cal,greedy_p_over,greedy_pref,sa_p_cob,sa_p_erg,sa_p_car,sa_p_gua,sa_p_cal,sa_p_over,sa_pref,exact_p_cob,exact_p_erg,exact_p_car,exact_p_gua,exact_p_cal,exact_p_over,exact_pref
20,21,0,1.5,bounded,soft,205.36342899993232,False,1.3133639589941595,24.60778341287724,True,9.17027470798348,max_iterations,273600,24.365745429126765,False,0.0017044310844121376,24.324215695222485,True,1926,3191,300.96174512500875,24.324215695222485,181.03921330470985,7.4427564519692915,0.28356771765475486,0.011657836010328191,,34.0,7.0,651.0999999999998,8.0,2.0,46.0,0.0,4.0,12.0,79.30000000000007,2.0,2.0,309.0,0.0,4.0,11.0,47.799999999999955,1.0,1.0,252.0,0.0
20,21,1,1.5,bounded,hard,193.3190040748072,False,1.032557165977778,0.6108977173503205,True,8.790626458998304,max_iterations,268800,0.3430921134230319,False,0.05593827087614779,0.32390013384690397,True,1878,3131,300.1015632499766,0.32390013384690397,192.9951039409603,595.8475584705444,0.28699758350341653,0.886068122587038,,32.0,6.0,586.0000000000001,8.0,2.0,15.0,0.0,0.0,12.0,103.80000000000001,2.0,2.0,272.0,0.0,0.0,12.0,37.200000000000045,1.0,1.0,238.0,0.0
20,21,2,1.5,bounded,hard,199.55745457555136,False,1.9341018339910079,0.6208829228817652,True,13.767433583998354,max_iterations,273600,0.3615706841434123,False,0.12008879406195443,0.3181500567755325,True,1890,3191,300.1518988329917,0.3181500567755325,199.23930451877584,626.243183917918,0.3027328661062327,0.9515411349425682,,33.0,6.0,636.9000000000002,9.0,3.0,44.0,0.0,0.0,12.0,108.69999999999993,2.0,2.0,295.0,0.0,0.0,12.0,49.200000000000045,1.0,1.0,261.0,0.0
20,21,3,1.5,bounded,soft,193.28637765675305,False,1.438699666003231,12.617307003920981,True,9.703828625002643,max_iterations,268800,12.360196439335565,False,0.0023942434052494094,12.330603120523097,True,1914,3116,300.58976141599123,12.330603120523097,180.95577453622994,14.675338486488673,0.2867038833978839,0.023251407947815057,,32.0,8.0,572.0000000000002,8.0,2.0,25.0,0.0,2.0,12.0,100.0,2.0,2.0,296.0,0.0,2.0,12.0,45.200000000000045,1.0,1.0,252.0,0.0
20,21,4,1.5,bounded,hard,205.354714557885,False,3.04653804100235,0.5994555070455537,True,11.247850958025083,max_iterations,273600,0.3671206712496641,False,0.09468633423706968,0.33235935554461093,True,1890,3176,300.1306327919883,0.33235935554461093,205.02235520234038,616.8695172319927,0.2670961515009428,0.803636627178054,,34.0,7.0,626.2,8.0,2.0,33.0,0.0,0.0,12.0,96.80000000000001,2.0,2.0,268.0,0.0,0.0,12.0,52.80000000000001,1.0,1.0,268.0,0.0
30,21,0,1.5,bounded,soft,319.48587421840114,False,3.1727118749986403,24.728997692527173,True,14.893479666003259,max_iterations,410400,24.35983415365899,False,0.000878063244402973,24.33844467005663,True,2868,4746,300.18170629200176,24.33844467005663,295.1474295483445,12.126799125806988,0.3905530224705416,0.016046753511371064,,53.0,11.0,963.9999999999998,8.0,3.0,31.0,0.0,4.0,20.0,264.0,3.0,2.0,464.0,0.0,4.0,19.0,57.00000000000017,0.16666666666666696,1.0,540.0,0.0
30,21,1,1.5,bounded,soft,289.2806908198774,False,3.1251064999960363,6.627566221195505,True,13.877066458022455,max_iterations,408000,6.344203151649356,False,0.004757557641488853,6.3140202394660685,True,2862,4701,300.3811522499891,6.3140202394660685,282.96667058041135,44.8156103161842,0.3135459817294368,0.04965869126766549,,48.0,10.0,878.2000000000002,7.0,2.0,20.0,0.0,1.0,18.0,189.8,2.0,2.0,374.0,0.0,1.0,18.0,56.60000000000008,1.0,1.0,350.0,0.0
30,21,2,1.5,bounded,hard,265.25962029043836,False,3.4379689999914262,0.631339366684449,True,14.792963249987224,max_iterations,408000,0.34460283798809854,False,0.11721043983828187,0.30421178443411484,True,2826,4746,300.10866800000076,0.30421178443411484,264.95540850600423,870.9570833978898,0.32712758225033417,1.0753284356122055,,44.0,11.0,798.4000000000003,8.0,2.0,37.0,0.0,0.0,18.0,185.79999999999995,2.0,2.0,417.0,0.0,0.0,18.0,54.600000000000136,1.0,1.0,369.0,0.0
30,21,3,1.5,bounded,soft,289.2668529247877,False,3.7115950410079677,24.660619031574825,True,17.574325583002064,max_iterations,408000,18.37721392095312,False,0.002485462996300052,18.3315380357775,True,2862,4686,300.2134469579905,18.3315380357775,270.9353148890102,14.779737213551213,6.329080995797327,0.34525640911553174,,48.0,15.0,843.9999999999998,8.0,2.0,36.0,0.0,4.0,19.0,184.33333333333343,2.0,2.0,541.0,0.0,3.0,18.0,85.99999999999983,1.0,1.0,412.0,0.0
30,21,4,1.5,bounded,soft,349.4103980917155,False,3.0041254999814555,6.713613388194278,True,13.695636374992318,max_iterations,405600,6.36261492863096,False,0.005838870028580958,6.325464447020774,True,2856,4716,300.8823122920003,6.325464447020774,343.08493364469473,54.23869448926933,0.38814894117350374,0.06136291562848285,,58.0,8.0,1070.0,8.0,2.0,19.0,0.0,1.0,19.0,220.0,3.0,2.0,543.0,0.0,1.0,19.0,79.0,0.13333333333333375,1.0,526.0,0.0
40,21,0,1.5,bounded,soft,451.3747638413686,False,6.409196874999907,48.717707676903196,True,21.95883583300747,max_iterations,542400,42.34921157740166,False,0.00030668837837412945,42.33622356464942,True,3798,6286,300.22977091697976,42.33622356464942,409.0385402767192,9.661668090260765,6.381484112253773,0.15073342813652105,,75.0,11.0,1379.9999999999995,8.0,2.0,37.0,0.0,8.0,25.0,307.85,3.0,2.0,661.0,0.0,7.0,23.0,57.000000000000455,0.125,1.0,720.0,0.0
40,21,1,1.5,bounded,soft,355.49428033383566,False,7.327469041018048,6.747825360730008,True,24.223658167000394,max_iterations,540000,6.515639358286187,False,0.006547302456326255,6.472979495256822,True,3792,6241,300.26099379197694,6.472979495256822,349.02130083857884,53.91972909760177,0.27484586547318646,0.0424604875814274,,59.0,18.0,1154.3999999999996,9.0,3.0,141.0,0.0,1.0,27.0,338.2000000000003,3.0,2.0,759.0,0.0,1.0,27.0,96.39999999999998,1.0,2.0,531.0,0.0
40,21,2,1.5,bounded,hard,385.300633240035,False,7.077366040990455,0.6607888148149441,True,32.95393208399764,max_iterations,544800,0.3707425725390161,False,0.1384341103127731,0.31941915435450885,True,3768,6331,300.09503141697496,0.31941915435450885,384.98121408568045,1205.2540019513272,0.34136966046043526,1.068720068307377,,64.0,14.0,1171.9999999999998,8.0,2.0,30.0,0.0,0.0,27.0,288.20000000000005,2.0,2.0,620.0,0.0,0.0,26.0,108.89999999999998,1.0,1.0,539.0,0.0
40,21,3,1.5,bounded,soft,373.496226824697,False,7.386844957974972,36.695693242755986,True,24.28298512499896,max_iterations,544800,30.369585428659086,False,0.0012616411818977026,30.331269909004725,True,3804,6271,300.3152059999993,30.331269909004725,343.16495691569224,11.313900075572295,6.364423333751262,0.20983042757012282,,62.0,18.0,1191.0499999999997,9.0,3.0,114.0,0.0,6.0,25.0,277.65,3.0,2.0,605.0,0.0,5.0,23.0,109.69999999999959,1.0,1.0,514.0,0.0
40,21,4,1.5,bounded,hard,439.5364566682489,False,7.805496374989161,0.6540257776601774,True,25.50029495797935,max_iterations,535200,0.5216072811089035,False,0.09920076885291103,0.4698633950308634,True,3744,6226,300.1522012909991,0.4698633950308634,439.066593273218,934.4558395411448,0.18416238262931406,0.3919487761271916,,73.0,10.0,1357.7000000000003,8.0,3.0,48.0,0.0,0.0,27.0,262.8999999999999,2.0,2.0,668.0,0.0,0.0,26.0,136.09999999999985,0.125,2.0,671.0,0.0
20,28,0,1.5,bounded,soft,271.2511242860425,False,2.0032993339991663,24.45955162303245,True,14.044645791000221,max_iterations,364800,24.40191203202912,False,0.0010432594133132818,24.376454503035124,True,2586,4242,300.19984858398675,24.376454503035124,246.8746697830074,10.127587248271437,0.08309711999732627,0.0034089091991199873,,45.0,9.0,820.0999999999998,10.0,2.0,31.0,0.0,4.0,16.0,95.0,1.0,2.0,359.0,0.0,4.0,15.0,37.19999999999982,1.0,2.0,306.0,0.0
20,28,1,1.5,bounded,hard,259.33842293762524,False,1.832102207990829,6.471768963085386,True,11.14291345901438,max_iterations,358400,0.382732907555782,False,0.006900652999564937,0.3800918005694153,True,2522,4160,300.5765297919861,0.3800918005694153,258.95833113705584,681.3047025721432,6.09167716251597,16.026857599637857,,43.0,9.0,779.9999999999999,10.0,3.0,13.0,0.0,1.0,16.0,94.19999999999999,2.0,2.0,319.0,0.0,0.0,16.0,19.199999999999932,1.0,2.0,312.0,0.0
20,28,2,1.5,bounded,soft,289.61155042518004,False,1.6763654999958817,12.520213037110139,True,11.66896804200951,max_iterations,364800,12.402929108156012,False,0.0012106852702962003,12.38791081856487,True,2586,4242,300.2169655000034,12.38791081856487,277.22363960661517,22.378562750965244,0.13230221854526825,0.010679945995978306,,48.0,8.0,916.7,12.0,4.0,56.0,0.0,2.0,16.0,108.39999999999998,3.0,2.0,353.0,0.0,2.0,15.0,43.80000000000007,1.0,2.0,312.0,0.0
20,28,3,1.5,bounded,soft,253.33031679155735,False,2.0248639580095187,18.498099655183754,True,11.694589000020642,max_iterations,358400,12.412757091089519,False,0.002647377242993825,12.379895840443758,True,2570,4140,300.44878400000744,12.379895840443758,240.95042095111359,19.463041051117333,6.118203814739996,0.4942047892481047,,42.0,11.0,749.0,11.0,3.0,33.0,0.0,3.0,16.0,119.0,2.0,2.0,343.0,0.0,2.0,16.0,50.0,1.0,2.0,326.0,0.0
20,28,4,1.5,certified,hard,259.4011686208669,False,1.7812782500113826,6.525447831731359,True,11.54102541602333,max_iterations,364800,0.382732907555782,True,2.207681032293513e-08,0.38273289910626007,True,2538,4222,42.708535290992586,0.382732907555782,259.0184357133111,676.7602957568001,6.142714924175577,16.049612674813694,,43.0,9.0,808.3999999999999,11.0,3.0,61.0,0.0,1.0,16.0,120.19999999999999,3.0,2.0,339.0,0.0,0.0,16.0,19.199999999999932,1.0,2.0,312.0,0.0
30,28,0,1.5,bounded,soft,421.39837680317726,False,5.200317624985473,24.733884702591233,True,22.814206167007796,max_iterations,547200,24.425288484378232,False,0.0011326162013966506,24.397624006917038,True,3852,6309,300.3863734579936,24.397624006917038,397.0007527962602,16.27210718075274,0.3362606956741949,0.013782518149261614,,70.0,15.0,1273.9999999999995,11.0,3.0,59.0,0.0,4.0,27.0,292.46666666666664,4.0,3.0,590.0,0.0,4.0,26.0,83.73333333333312,1.0,2.0,532.0,0.0
30,28,1,1.5,bounded,soft,361.17804312328957,False,5.389458749996265,6.4866891108012705,True,22.641160041996045,max_iterations,544000,6.37667255250883,False,0.0008275275611343913,6.371395676576133,True,3844,6248,300.3894348749891,6.371395676576133,354.80664744671344,55.68742948285701,0.11529343422513794,0.01809547547784608,,60.0,14.0,1090.0000000000005,10.0,2.0,0.0,0.0,1.0,24.0,168.60000000000008,2.0,2.0,489.0,0.0,1.0,24.0,22.466666666667038,1.0,2.0,441.0,0.0
30,28,2,1.5,certified,soft,397.3676294813336,False,5.589470250008162,18.5678269646638,True,23.655466416996205,max_iterations,544000,18.400158239553285,True,9.33064386770742e-05,18.398441386316858,True,3844,6308,91.7423688749841,18.400158239553285,378.96747124178034,20.59588109558458,0.16766872511051645,0.009112352346519118,,66.0,14.0,1198.9999999999998,11.0,3.0,35.0,0.0,3.0,24.0,236.9333333333334,3.0,2.0,604.0,0.0,3.0,22.0,60.86666666666656,1.0,2.0,474.0,0.0
30,28,3,1.5,bounded,soft,385.3184195443264,False,5.73634883298655,24.62089297268148,True,23.72164408300887,max_iterations,544000,18.424133377582915,False,0.0009486924498534732,18.40665453489885,True,3844,6228,300.2973576669756,18.40665453489885,366.91176500942754,19.933647600859036,6.214238437782633,0.33760825064655253,,64.0,19.0,1129.9999999999998,11.0,3.0,45.0,0.0,4.0,25.0,300.3333333333333,4.0,2.0,581.0,0.0,3.0,24.0,59.33333333333337,1.0,2.0,608.0,0.0
30,28,4,1.5,bounded,soft,433.43137265490094,False,5.564348499989137,12.559081813493663,True,23.472171666973736,max_iterations,540800,6.417592513026106,False,0.0038305570797834564,6.393009558588679,True,3836,6267,301.35737558300025,6.393009558588679,427.03836309631225,66.79770445870963,6.166072254904984,0.964502273678159,,72.0,12.0,1334.4666666666672,11.0,3.0,57.0,0.0,2.0,26.0,212.53333333333336,3.0,2.0,631.0,0.0,1.0,25.0,75.73333333333352,1.0,2.0,539.0,0.0
40,28,0,1.5,bounded,soft,589.4301673145931,False,12.774309000000358,48.58702505456487,True,38.71042308298638,max_iterations,723200,48.427396775823965,False,0.0005747380808749993,48.399563706352524,True,5102,8354,300.3398403750034,48.399563706352524,541.0306036082405,11.178419022343984,0.18746134821234506,0.003873203265833168,,98.0,16.0,1806.0000000000002,11.0,3.0,59.0,0.0,8.0,36.0,332.79999999999995,3.0,2.0,881.0,0.0,8.0,33.0,85.10000000000002,1.0,2.0,786.0,0.0
40,28,1,1.5,bounded,soft,499.5264725739004,False,13.072128125000745,6.5921608386651505,True,38.8604627919849,max_iterations,720000,6.415293085430913,False,0.004524409613129998,6.386267671724143,True,5094,8293,300.32011433297885,6.386267671724143,493.1402049021762,77.21884365818319,0.20589316694100734,0.032239983903684544,,83.0,21.0,1626.0,12.0,4.0,159.0,0.0,1.0,36.0,407.0,3.0,2.0,754.0,0.0,1.0,36.0,98.5,1.0,2.0,693.0,0.0
40,28,2,1.5,bounded,soft,553.3846493716155,False,12.839050040987786,24.731008321019054,True,38.91304745900561,max_iterations,726400,24.421749712785846,False,0.0012184615024621278,24.39199275093805,True,5110,8415,300.3525428340072,24.39199275093805,528.9926566206775,21.687143892756932,0.3390155700810027,0.013898641801948103,,92.0,19.0,1682.9999999999998,11.0,3.0,26.0,0.0,4.0,36.0,348.0,4.0,3.0,888.0,0.0,4.0,33.0,119.59999999999985,1.0,2.0,685.0,0.0
40,28,3,1.5,bounded,soft,517.3353728405077,False,12.95245937499567,30.748343681652884,True,39.01395187500748,max_iterations,726400,30.424565809774776,False,0.0005241565737459993,30.40861857360221,True,5110,8335,300.3941929170105,30.40861857360221,486.9267542669055,16.012787726227316,0.339725108050672,0.011172000701984803,,86.0,23.0,1538.9999999999998,11.0,3.0,123.0,0.0,5.0,35.0,396.55,4.0,3.0,891.0,0.0,5.0,32.0,79.10000000000002,1.0,2.0,808.0,0.0
40,28,4,1.5,bounded,hard,577.4618933171831,False,12.464485750009771,0.7410900106099136,True,37.5770621659758,max_iterations,713600,0.4089589278222776,False,0.058376830827392596,0.385085198587592,True,5030,8271,300.1466602500004,0.385085198587592,577.0768081185955,1498.56917439358,0.35600481202232165,0.9244832398857946,,96.0,14.0,1826.2999999999997,11.0,3.0,89.0,0.0,0.0,35.0,398.90000000000003,4.0,3.0,839.0,0.0,0.0,35.0,84.60000000000002,1.0,2.0,694.0,0.0
