n,days,seed_inst,coverage_ratio,seed_sa,z_greedy,feas_greedy,z_sa,feas_sa,t_sa,sa_iters,greedy_p_cob,greedy_p_erg,greedy_p_car,greedy_p_gua,greedy_p_cal,greedy_p_over,greedy_pref,sa_p_cob,sa_p_erg,sa_p_car,sa_p_gua,sa_p_cal,sa_p_over,sa_pref
40,28,0,1.1,27,37.13881453157489,False,0.6405754996008693,True,96.54235245799646,723200,6.0,23.0,858.3000000000001,10.0,2.0,21.0,0.0,0.0,25.0,396.7999999999997,4.0,2.0,5.0,0.0
40,28,0,1.1,28,37.13881453157489,False,0.6069612756995624,True,90.73286150000058,723200,6.0,23.0,858.3000000000001,10.0,2.0,21.0,0.0,0.0,25.0,392.49999999999966,3.0,2.0,4.0,0.0
40,28,0,1.1,29,37.13881453157489,False,0.6461890995061906,True,86.55974716698984,723200,6.0,23.0,858.3000000000001,10.0,2.0,21.0,0.0,0.0,29.0,446.9999999999998,3.0,2.0,0.0,0.0
40,28,2,1.1,0,19.16375406271035,False,0.6519945489261489,True,56.578232917003334,726400,3.0,24.0,747.95,10.0,3.0,0.0,0.0,0.0,26.0,471.34999999999985,3.0,2.0,0.0,0.0
40,28,2,1.1,1,19.16375406271035,False,0.6062069954770648,True,62.29535049997503,726400,3.0,24.0,747.95,10.0,3.0,0.0,0.0,0.0,27.0,444.4999999999999,2.0,2.0,9.0,0.0
40,28,2,1.1,2,19.16375406271035,False,0.5892472449652767,True,77.42148820799775,726400,3.0,24.0,747.95,10.0,3.0,0.0,0.0,0.0,26.0,371.69999999999993,3.0,2.0,9.0,0.0
40,28,2,1.1,3,19.16375406271035,False,0.5757246123748131,True,85.28218262497103,726400,3.0,24.0,747.95,10.0,3.0,0.0,0.0,0.0,25.0,401.5999999999999,2.0,2.0,1.0,0.0
40,28,2,1.1,4,19.16375406271035,False,0.5839786719811519,True,91.87015287502436,726400,3.0,24.0,747.95,10.0,3.0,0.0,0.0,0.0,28.0,408.5499999999999,2.0,2.0,8.0,0.0
40,28,2,1.1,5,19.16375406271035,False,0.6095078573563925,True,95.52074945799541,726400,3.0,24.0,747.95,10.0,3.0,0.0,0.0,0.0,28.0,448.34999999999985,2.0,2.0,8.0,0.0
40,28,2,1.1,6,19.16375406271035,False,0.6515615276764986,True,94.2429342920077,726400,3.0,24.0,747.95,10.0,3.0,0.0,0.0,0.0,25.0,470.5499999999999,3.0,2.0,8.0,0.0
40,28,2,1.1,7,19.16375406271035,False,0.5495219183401755,True,93.06162062496878,726400,3.0,24.0,747.95,10.0,3.0,0.0,0.0,0.0,25.0,360.74999999999994,2.0,2.0,1.0,0.0
40,28,2,1.1,8,19.16375406271035,False,0.6412844750272821,True,90.95530083402991,726400,3.0,24.0,747.95,10.0,3.0,0.0,0.0,0.0,26.0,454.4499999999999,3.0,2.0,1.0,0.0
40,28,2,1.1,9,19.16375406271035,False,0.6173581942609295,True,91.52109545801068,726400,3.0,24.0,747.95,10.0,3.0,0.0,0.0,0.0,24.0,420.34999999999985,3.0,2.0,0.0,0.0
40,28,2,1.1,10,19.16375406271035,False,0.5719696692509336,True,91.97732800000813,726400,3.0,24.0,747.95,10.0,3.0,0.0,0.0,0.0,26.0,394.4499999999999,2.0,2.0,0.0,0.0
40,28,2,1.1,11,19.16375406271035,False,0.5556765572955381,True,86.60797125002136,726400,3.0,24.0,747.95,10.0,3.0,0.0,0.0,0.0,27.0,367.5499999999999,2.0,2.0,0.0,0.0
40,28,2,1.1,12,19.16375406271035,False,0.6269772794733439,True,85.52549483295297,726400,3.0,24.0,747.95,10.0,3.0,0.0,0.0,0.0,28.0,429.34999999999985,3.0,2.0,0.0,0.0
40,28,2,1.1,13,19.16375406271035,False,0.6451850649127281,True,97.79480766702909,726400,3.0,24.0,747.95,10.0,3.0,0.0,0.0,0.0,28.0,455.29999999999984,3.0,2.0,12.0,0.0
40,28,2,1.1,14,19.16375406271035,False,0.6445872578762484,True,101.57008429197595,726400,3.0,24.0,747.95,10.0,3.0,0.0,0.0,0.0,27.0,458.0999999999998,3.0,2.0,1.0,0.0
40,28,2,1.1,15,19.16375406271035,False,0.6337727234770154,True,95.81003129202873,726400,3.0,24.0,747.95,10.0,3.0,0.0,0.0,0.0,25.0,492.29999999999984,2.0,2.0,0.0,0.0
