n,days,seed_inst,coverage_ratio,seed_sa,phys_id,part_time,is_exempt,hours,n_shifts,n_guardias,n_weekend,n_holiday
10,21,3,1.3,20,9,1.0,False,131.0,13,4,0,0
10,21,3,1.3,20,10,1.0,False,134.0,11,5,1,0
10,21,3,1.3,21,1,1.0,False,131.0,12,4,1,0
10,21,3,1.3,21,2,1.0,False,135.0,14,3,1,0
10,21,3,1.3,21,3,1.0,False,131.0,11,4,2,0
10,21,3,1.3,21,4,1.0,False,134.0,12,5,0,0
10,21,3,1.3,21,5,1.0,False,135.0,14,3,1,0
10,21,3,1.3,21,6,1.0,False,131.0,13,4,0,0
10,21,3,1.3,21,7,1.0,False,138.0,13,4,1,0
10,21,3,1.3,21,8,1.0,False,138.0,14,4,0,0
10,21,3,1.3,21,9,1.0,False,131.0,13,4,0,0
10,21,3,1.3,21,10,1.0,False,138.0,14,4,0,0
10,21,3,1.3,22,1,1.0,False,135.0,14,3,1,0
10,21,3,1.3,22,2,1.0,False,128.0,13,3,1,0
10,21,3,1.3,22,3,1.0,False,135.0,14,3,1,0
10,21,3,1.3,22,4,1.0,False,131.0,13,4,0,0
10,21,3,1.3,22,5,1.0,False,131.0,12,4,1,0
10,21,3,1.3,22,6,1.0,False,135.0,15,3,0,0
10,21,3,1.3,22,7,1.0,False,134.0,11,5,1,0
10,21,3,1.3,22,8,1.0,False,135.0,15,3,0,0
10,21,3,1.3,22,9,1.0,False,134.0,12,5,0,0
10,21,3,1.3,22,10,1.0,False,134.0,11,5,1,0
10,21,3,1.3,23,1,1.0,False,138.0,13,4,1,0
10,21,3,1.3,23,2,1.0,False,131.0,12,4,1,0
10,21,3,1.3,23,3,1.0,False,135.0,14,3,1,0
10,21,3,1.3,23,4,1.0,False,131.0,13,4,0,0
10,21,3,1.3,23,5,1.0,False,131.0,12,4,1,0
10,21,3,1.3,23,6,1.0,False,131.0,13,4,0,0
10,21,3,1.3,23,7,1.0,False,131.0,12,4,1,0
10,21,3,1.3,23,8,1.0,False,135.0,15,3,0,0
10,21,3,1.3,23,9,1.0,False,131.0,13,4,0,0
10,21,3,1.3,23,10,1.0,False,131.0,12,4,1,0
10,21,3,1.3,24,1,1.0,False,131.0,12,4,1,0
10,21,3,1.3,24,2,1.0,False,138.0,13,4,1,0
10,21,3,1.3,24,3,1.0,False,135.0,14,3,1,0
10,21,3,1.3,24,4,1.0,False,138.0,14,4,0,0
10,21,3,1.3,24,5,1.0,False,135.0,14,3,1,0
10,21,3,1.3,24,6,1.0,False,131.0,13,4,0,0
10,21,3,1.3,24,7,1.0,False,131.0,12,4,1,0
10,21,3,1.3,24,8,1.0,False,131.0,13,4,0,0
10,21,3,1.3,24,9,1.0,False,131.0,13,4,0,0
10,21,3,1.3,24,10,1.0,False,131.0,12,4,1,0
10,21,3,1.3,25,1,1.0,False,131.0,12,4,1,0
10,21,3,1.3,25,2,1.0,False,134.0,11,5,1,0
10,21,3,1.3,25,3,1.0,False,134.0,11,5,1,0
10,21,3,1.3,25,4,1.0,False,135.0,15,3,0,0
10,21,3,1.3,25,5,1.0,False,131.0,12,4,1,0
10,21,3,1.3,25,6,1.0,False,135.0,15,3,0,0
10,21,3,1.3,25,7,1.0,False,128.0,13,3,1,0
10,21,3,1.3,25,8,1.0,False,131.0,13,4,0,0
10,21,3,1.3,25,9,1.0,False,131.0,13,4,0,0
10,21,3,1.3,25,10,1.0,False,135.0,14,3,1,0
10,21,3,1.3,26,1,1.0,False,138.0,12,4,2,0
10,21,3,1.3,26,2,1.0,False,131.0,13,4,0,0
10,21,3,1.3,26,3,1.0,False,135.0,15,3,0,0
10,21,3,1.3,26,4,1.0,False,131.0,13,4,0,0
10,21,3,1.3,26,5,1.0,False,131.0,12,4,1,0
10,21,3,1.3,26,6,1.0,False,138.0,14,4,0,0
10,21,3,1.3,26,7,1.0,False,131.0,12,4,1,0
10,21,3,1.3,26,8,1.0,False,135.0,15,3,0,0
10,21,3,1.3,26,9,1.0,False,131.0,13,4,0,0
10,21,3,1.3,26,10,1.0,False,131.0,11,4,2,0
10,21,3,1.3,27,1,1.0,False,131.0,13,4,0,0
10,21,3,1.3,27,2,1.0,False,135.0,14,3,1,0
10,21,3,1.3,27,3,1.0,False,131.0,13,4,0,0
10,21,3,1.3,27,4,1.0,False,131.0,13,4,0,0
10,21,3,1.3,27,5,1.0,False,131.0,11,4,2,0
10,21,3,1.3,27,6,1.0,False,138.0,14,4,0,0
10,21,3,1.3,27,7,1.0,False,131.0,12,4,1,0
10,21,3,1.3,27,8,1.0,False,131.0,13,4,0,0
10,21,3,1.3,27,9,1.0,False,135.0,15,3,0,0
10,21,3,1.3,27,10,1.0,False,131.0,11,4,2,0
10,21,3,1.3,28,1,1.0,False,131.0,12,4,1,0
10,21,3,1.3,28,2,1.0,False,145.0,14,4,1,0
10,21,3,1.3,28,3,1.0,False,138.0,13,4,1,0
10,21,3,1.3,28,4,1.0,False,138.0,14,4,0,0
10,21,3,1.3,28,5,1.0,False,138.0,13,4,1,0
10,21,3,1.3,28,6,1.0,False,131.0,13,4,0,0
10,21,3,1.3,28,7,1.0,False,131.0,12,4,1,0
10,21,3,1.3,28,8,1.0,False,138.0,14,4,0,0
10,21,3,1.3,28,9,1.0,False,131.0,13,4,0,0
10,21,3,1.3,28,10,1.0,False,138.0,13,4,1,0
10,21,3,1.3,29,1,1.0,False,131.0,12,4,1,0
10,21,3,1.3,29,2,1.0,False,135.0,14,3,1,0
10,21,3,1.3,29,3,1.0,False,134.0,11,5,1,0
10,21,3,1.3,29,4,1.0,False,135.0,15,3,0,0
10,21,3,1.3,29,5,1.0,False,138.0,13,4,1,0
10,21,3,1.3,29,6,1.0,False,135.0,15,3,0,0
10,21,3,1.3,29,7,1.0,False,134.0,11,5,1,0
10,21,3,1.3,29,8,1.0,False,135.0,15,3,0,0
10,21,3,1.3,29,9,1.0,False,131.0,13,4,0,0
10,21,3,1.3,29,10,1.0,False,134.0,11,5,1,0
10,21,4,1.3,0,1,1.0,False,141.0,12,5,1,0
10,21,4,1.3,0,2,1.0,False,138.0,14,4,0,0
10,21,4,1.3,0,3,1.0,False,138.0,13,4,1,0
10,21,4,1.3,0,4,1.0,False,138.0,14,4,0,0
10,21,4,1.3,0,5,1.0,False,131.0,12,4,1,0
10,21,4,1.3,0,6,1.0,False,138.0,14,4,0,0
10,21,4,1.3,0,7,1.0,False,138.0,14,4,0,0
10,21,4,1.3,0,8,1.0,False,138.0,13,4,1,0
10,21,4,1.3,0,9,1.0,False,141.0,12,5,1,0
10,21,4,1.3,0,10,1.0,False,138.0,13,4,1,0
10,21,4,1.3,1,1,1.0,False,138.0,14,4,0,0
10,21,4,1.3,1,2,1.0,False,138.0,12,4,2,0
10,21,4,1.3,1,3,1.0,False,138.0,13,4,1,0
10,21,4,1.3,1,4,1.0,False,138.0,14,4,0,0
10,21,4,1.3,1,5,1.0,False,138.0,13,4,1,0
10,21,4,1.3,1,6,1.0,False,138.0,14,4,0,0
10,21,4,1.3,1,7,1.0,False,141.0,13,5,0,0
10,21,4,1.3,1,8,1.0,False,138.0,13,4,1,0
10,21,4,1.3,1,9,1.0,False,138.0,14,4,0,0
10,21,4,1.3,1,10,1.0,False,141.0,12,5,1,0
10,21,4,1.3,2,1,1.0,False,138.0,14,4,0,0
10,21,4,1.3,2,2,1.0,False,138.0,13,4,1,0
10,21,4,1.3,2,3,1.0,False,141.0,12,5,1,0
10,21,4,1.3,2,4,1.0,False,138.0,14,4,0,0
10,21,4,1.3,2,5,1.0,False,138.0,13,4,1,0
10,21,4,1.3,2,6,1.0,False,141.0,13,5,0,0
10,21,4,1.3,2,7,1.0,False,145.0,15,4,0,0
10,21,4,1.3,2,8,1.0,False,141.0,12,5,1,0
10,21,4,1.3,2,9,1.0,False,138.0,13,4,1,0
10,21,4,1.3,2,10,1.0,False,138.0,13,4,1,0
10,21,4,1.3,3,1,1.0,False,141.0,12,5,1,0
10,21,4,1.3,3,2,1.0,False,141.0,12,5,1,0
10,21,4,1.3,3,3,1.0,False,138.0,13,4,1,0
10,21,4,1.3,3,4,1.0,False,138.0,14,4,0,0
10,21,4,1.3,3,5,1.0,False,141.0,12,5,1,0
10,21,4,1.3,3,6,1.0,False,138.0,14,4,0,0
10,21,4,1.3,3,7,1.0,False,145.0,15,4,0,0
10,21,4,1.3,3,8,1.0,False,138.0,13,4,1,0
10,21,4,1.3,3,9,1.0,False,138.0,13,4,1,0
10,21,4,1.3,3,10,1.0,False,138.0,14,4,0,0
10,21,4,1.3,4,1,1.0,False,141.0,12,5,1,0
10,21,4,1.3,4,2,1.0,False,141.0,12,5,1,0
10,21,4,1.3,4,3,1.0,False,145.0,14,4,1,0
10,21,4,1.3,4,4,1.0,False,145.0,15,4,0,0
10,21,4,1.3,4,5,1.0,False,138.0,13,4,1,0
10,21,4,1.3,4,6,1.0,False,138.0,14,4,0,0
10,21,4,1.3,4,7,1.0,False,141.0,13,5,0,0
10,21,4,1.3,4,8,1.0,False,138.0,13,4,1,0
10,21,4,1.3,4,9,1.0,False,138.0,14,4,0,0
10,21,4,1.3,4,10,1.0,False,138.0,13,4,1,0
10,21,4,1.3,5,1,1.0,False,138.0,13,4,1,0
10,21,4,1.3,5,2,1.0,False,138.0,13,4,1,0
10,21,4,1.3,5,3,1.0,False,138.0,13,4,1,0
10,21,4,1.3,5,4,1.0,False,138.0,14,4,0,0
10,21,4,1.3,5,5,1.0,False,138.0,13,4,1,0
10,21,4,1.3,5,6,1.0,False,141.0,13,5,0,0
10,21,4,1.3,5,7,1.0,False,138.0,14,4,0,0
10,21,4,1.3,5,8,1.0,False,141.0,12,5,1,0
10,21,4,1.3,5,9,1.0,False,138.0,14,4,0,0
10,21,4,1.3,5,10,1.0,False,138.0,13,4,1,0
10,21,4,1.3,6,1,1.0,False,138.0,13,4,1,0
10,21,4,1.3,6,2,1.0,False,141.0,12,5,1,0
10,21,4,1.3,6,3,1.0,False,141.0,12,5,1,0
10,21,4,1.3,6,4,1.0,False,138.0,14,4,0,0
10,21,4,1.3,6,5,1.0,False,145.0,15,4,0,0
10,21,4,1.3,6,6,1.0,False,138.0,14,4,0,0
10,21,4,1.3,6,7,1.0,False,141.0,13,5,0,0
10,21,4,1.3,6,8,1.0,False,138.0,13,4,1,0
10,21,4,1.3,6,9,1.0,False,138.0,13,4,1,0
10,21,4,1.3,6,10,1.0,False,138.0,13,4,1,0
10,21,4,1.3,7,1,1.0,False,138.0,13,4,1,0
10,21,4,1.3,7,2,1.0,False,138.0,13,4,1,0
10,21,4,1.3,7,3,1.0,False,141.0,12,5,1,0
10,21,4,1.3,7,4,1.0,False,138.0,14,4,0,0
10,21,4,1.3,7,5,1.0,False,141.0,12,5,1,0
10,21,4,1.3,7,6,1.0,False,145.0,15,4,0,0
10,21,4,1.3,7,7,1.0,False,138.0,14,4,0,0
10,21,4,1.3,7,8,1.0,False,141.0,12,5,1,0
10,21,4,1.3,7,9,1.0,False,138.0,13,4,1,0
10,21,4,1.3,7,10,1.0,False,138.0,14,4,0,0
10,21,4,1.3,8,1,1.0,False,141.0,12,5,1,0
10,21,4,1.3,8,2,1.0,False,138.0,13,4,1,0
10,21,4,1.3,8,3,1.0,False,138.0,13,4,1,0
10,21,4,1.3,8,4,1.0,False,138.0,14,4,0,0
10,21,4,1.3,8,5,1.0,False,138.0,13,4,1,0
10,21,4,1.3,8,6,1.0,False,138.0,14,4,0,0
10,21,4,1.3,8,7,1.0,False,141.0,13,5,0,0
10,21,4,1.3,8,8,1.0,False,138.0,13,4,1,0
10,21,4,1.3,8,9,1.0,False,131.0,12,4,1,0
10,21,4,1.3,8,10,1.0,False,138.0,14,4,0,0
10,21,4,1.3,9,1,1.0,False,138.0,13,4,1,0
10,21,4,1.3,9,2,1.0,False,138.0,13,4,1,0
10,21,4,1.3,9,3,1.0,False,138.0,13,4,1,0
10,21,4,1.3,9,4,1.0,False,138.0,14,4,0,0
10,21,4,1.3,9,5,1.0,False,138.0,13,4,1,0
10,21,4,1.3,9,6,1.0,False,141.0,13,5,0,0
10,21,4,1.3,9,7,1.0,False,138.0,14,4,0,0
10,21,4,1.3,9,8,1.0,False,141.0,12,5,1,0
10,21,4,1.3,9,9,1.0,False,138.0,14,4,0,0
10,21,4,1.3,9,10,1.0,False,138.0,13,4,1,0
10,21,4,1.3,10,1,1.0,False,141.0,13,5,0,0
10,21,4,1.3,10,2,1.0,False,138.0,13,4,1,0
10,21,4,1.3,10,3,1.0,False,138.0,13,4,1,0
10,21,4,1.3,10,4,1.0,False,138.0,14,4,0,0
10,21,4,1.3,10,5,1.0,False,138.0,13,4,1,0
10,21,4,1.3,10,6,1.0,False,138.0,14,4,0,0
10,21,4,1.3,10,7,1.0,False,141.0,13,5,0,0
10,21,4,1.3,10,8,1.0,False,138.0,13,4,1,0
10,21,4,1.3,10,9,1.0,False,138.0,13,4,1,0
10,21,4,1.3,10,10,1.0,False,131.0,12,4,1,0
10,21,4,1.3,11,1,1.0,False,138.0,13,4,1,0
10,21,4,1.3,11,2,1.0,False,145.0,14,4,1,0
10,21,4,1.3,11,3,1.0,False,141.0,13,5,0,0
10,21,4,1.3,11,4,1.0,False,141.0,13,5,0,0
10,21,4,1.3,11,5,1.0,False,138.0,14,4,0,0
10,21,4,1.3,11,6,1.0,False,138.0,14,4,0,0
10,21,4,1.3,11,7,1.0,False,138.0,14,4,0,0
10,21,4,1.3,11,8,1.0,False,138.0,13,4,1,0
10,21,4,1.3,11,9,1.0,False,138.0,13,4,1,0
10,21,4,1.3,11,10,1.0,False,141.0,11,5,2,0
10,21,4,1.3,12,1,1.0,False,138.0,13,4,1,0
10,21,4,1.3,12,2,1.0,False,138.0,12,4,2,0
10,21,4,1.3,12,3,1.0,False,148.0,13,5,1,0
10,21,4,1.3,12,4,1.0,False,141.0,13,5,0,0
10,21,4,1.3,12,5,1.0,False,138.0,13,4,1,0
10,21,4,1.3,12,6,1.0,False,138.0,14,4,0,0
10,21,4,1.3,12,7,1.0,False,138.0,14,4,0,0
10,21,4,1.3,12,8,1.0,False,138.0,14,4,0,0
10,21,4,1.3,12,9,1.0,False,141.0,12,5,1,0
10,21,4,1.3,12,10,1.0,False,138.0,14,4,0,0
10,21,4,1.3,13,1,1.0,False,138.0,13,4,1,0
10,21,4,1.3,13,2,1.0,False,138.0,13,4,1,0
10,21,4,1.3,13,3,1.0,False,138.0,13,4,1,0
10,21,4,1.3,13,4,1.0,False,141.0,13,5,0,0
10,21,4,1.3,13,5,1.0,False,138.0,14,4,0,0
10,21,4,1.3,13,6,1.0,False,138.0,14,4,0,0
10,21,4,1.3,13,7,1.0,False,138.0,14,4,0,0
10,21,4,1.3,13,8,1.0,False,138.0,13,4,1,0
10,21,4,1.3,13,9,1.0,False,138.0,13,4,1,0
10,21,4,1.3,13,10,1.0,False,141.0,12,5,1,0
10,21,4,1.3,14,1,1.0,False,138.0,13,4,1,0
10,21,4,1.3,14,2,1.0,False,138.0,13,4,1,0
10,21,4,1.3,14,3,1.0,False,138.0,13,4,1,0
10,21,4,1.3,14,4,1.0,False,138.0,14,4,0,0
10,21,4,1.3,14,5,1.0,False,138.0,14,4,0,0
10,21,4,1.3,14,6,1.0,False,138.0,14,4,0,0
10,21,4,1.3,14,7,1.0,False,138.0,14,4,0,0
10,21,4,1.3,14,8,1.0,False,138.0,13,4,1,0
10,21,4,1.3,14,9,1.0,False,141.0,12,5,1,0
10,21,4,1.3,14,10,1.0,False,141.0,12,5,1,0
10,21,4,1.3,15,1,1.0,False,141.0,13,5,0,0
10,21,4,1.3,15,2,1.0,False,138.0,13,4,1,0
10,21,4,1.3,15,3,1.0,False,138.0,13,4,1,0
10,21,4,1.3,15,4,1.0,False,138.0,14,4,0,0
10,21,4,1.3,15,5,1.0,False,138.0,13,4,1,0
10,21,4,1.3,15,6,1.0,False,138.0,14,4,0,0
10,21,4,1.3,15,7,1.0,False,138.0,14,4,0,0
10,21,4,1.3,15,8,1.0,False,141.0,12,5,1,0
10,21,4,1.3,15,9,1.0,False,138.0,13,4,1,0
10,21,4,1.3,15,10,1.0,False,138.0,13,4,1,0
10,21,4,1.3,16,1,1.0,False,138.0,13,4,1,0
10,21,4,1.3,16,2,1.0,False,145.0,14,4,1,0
10,21,4,1.3,16,3,1.0,False,138.0,14,4,0,0
10,21,4,1.3,16,4,1.0,False,138.0,14,4,0,0
10,21,4,1.3,16,5,1.0,False,138.0,13,4,1,0
10,21,4,1.3,16,6,1.0,False,141.0,13,5,0,0
10,21,4,1.3,16,7,1.0,False,141.0,13,5,0,0
10,21,4,1.3,16,8,1.0,False,138.0,13,4,1,0
10,21,4,1.3,16,9,1.0,False,141.0,12,5,1,0
10,21,4,1.3,16,10,1.0,False,138.0,13,4,1,0
10,21,4,1.3,17,1,1.0,False,138.0,13,4,1,0
10,21,4,1.3,17,2,1.0,False,138.0,13,4,1,0
10,21,4,1.3,17,3,1.0,False,141.0,12,5,1,0
10,21,4,1.3,17,4,1.0,False,141.0,13,5,0,0
10,21,4,1.3,17,5,1.0,False,138.0,13,4,1,0
10,21,4,1.3,17,6,1.0,False,138.0,14,4,0,0
10,21,4,1.3,17,7,1.0,False,138.0,14,4,0,0
10,21,4,1.3,17,8,1.0,False,138.0,13,4,1,0
10,21,4,1.3,17,9,1.0,False,138.0,13,4,1,0
10,21,4,1.3,17,10,1.0,False,138.0,14,4,0,0
10,21,4,1.3,18,1,1.0,False,138.0,14,4,0,0
10,21,4,1.3,18,2,1.0,False,141.0,12,5,1,0
10,21,4,1.3,18,3,1.0,False,141.0,12,5,1,0
10,21,4,1.3,18,4,1.0,False,145.0,15,4,0,0
10,21,4,1.3,18,5,1.0,False,138.0,13,4,1,0
10,21,4,1.3,18,6,1.0,False,138.0,14,4,0,0
10,21,4,1.3,18,7,1.0,False,141.0,13,5,0,0
10,21,4,1.3,18,8,1.0,False,145.0,14,4,1,0
10,21,4,1.3,18,9,1.0,False,138.0,13,4,1,0
10,21,4,1.3,18,10,1.0,False,138.0,13,4,1,0
10,21,4,1.3,19,1,1.0,False,141.0,13,5,0,0
10,21,4,1.3,19,2,1.0,False,138.0,14,4,0,0
10,21,4,1.3,19,3,1.0,False,138.0,13,4,1,0
10,21,4,1.3,19,4,1.0,False,138.0,14,4,0,0
10,21,4,1.3,19,5,1.0,False,138.0,12,4,2,0
10,21,4,1.3,19,6,1.0,False,138.0,14,4,0,0
10,21,4,1.3,19,7,1.0,False,141.0,13,5,0,0
10,21,4,1.3,19,8,1.0,False,138.0,14,4,0,0
10,21,4,1.3,19,9,1.0,False,138.0,12,4,2,0
10,21,4,1.3,19,10,1.0,False,138.0,13,4,1,0
10,21,4,1.3,20,1,1.0,False,141.0,12,5,1,0
10,21,4,1.3,20,2,1.0,False,138.0,13,4,1,0
10,21,4,1.3,20,3,1.0,False,138.0,13,4,1,0
10,21,4,1.3,20,4,1.0,False,138.0,14,4,0,0
10,21,4,1.3,20,5,1.0,False,138.0,13,4,1,0
10,21,4,1.3,20,6,1.0,False,138.0,14,4,0,0
10,21,4,1.3,20,7,1.0,False,138.0,14,4,0,0
10,21,4,1.3,20,8,1.0,False,138.0,13,4,1,0
10,21,4,1.3,20,9,1.0,False,141.0,13,5,0,0
10,21,4,1.3,20,10,1.0,False,138.0,13,4,1,0
10,21,4,1.3,21,1,1.0,False,138.0,13,4,1,0
10,21,4,1.3,21,2,1.0,False,138.0,13,4,1,0
10,21,4,1.3,21,3,1.0,False,138.0,13,4,1,0
10,21,4,1.3,21,4,1.0,False,138.0,14,4,0,0
10,21,4,1.3,21,5,1.0,False,141.0,12,5,1,0
10,21,4,1.3,21,6,1.0,False,135.0,15,3,0,0
10,21,4,1.3,21,7,1.0,False,138.0,14,4,0,0
10,21,4,1.3,21,8,1.0,False,138.0,13,4,1,0
10,21,4,1.3,21,9,1.0,False,141.0,13,5,0,0
10,21,4,1.3,21,10,1.0,False,141.0,12,5,1,0
10,21,4,1.3,22,1,1.0,False,138.0,14,4,0,0
10,21,4,1.3,22,2,1.0,False,141.0,13,5,0,0
10,21,4,1.3,22,3,1.0,False,138.0,13,4,1,0
10,21,4,1.3,22,4,1.0,False,138.0,14,4,0,0
10,21,4,1.3,22,5,1.0,False,141.0,11,5,2,0
10,21,4,1.3,22,6,1.0,False,138.0,14,4,0,0
10,21,4,1.3,22,7,1.0,False,138.0,14,4,0,0
10,21,4,1.3,22,8,1.0,False,138.0,12,4,2,0
10,21,4,1.3,22,9,1.0,False,138.0,13,4,1,0
10,21,4,1.3,22,10,1.0,False,138.0,14,4,0,0
10,21,4,1.3,23,1,1.0,False,145.0,15,4,0,0
10,21,4,1.3,23,2,1.0,False,138.0,13,4,1,0
10,21,4,1.3,23,3,1.0,False,141.0,12,5,1,0
10,21,4,1.3,23,4,1.0,False,141.0,13,5,0,0
10,21,4,1.3,23,5,1.0,False,138.0,13,4,1,0
10,21,4,1.3,23,6,1.0,False,138.0,14,4,0,0
10,21,4,1.3,23,7,1.0,False,138.0,14,4,0,0
10,21,4,1.3,23,8,1.0,False,138.0,13,4,1,0
10,21,4,1.3,23,9,1.0,False,141.0,12,5,1,0
10,21,4,1.3,23,10,1.0,False,138.0,13,4,1,0
10,21,4,1.3,24,1,1.0,False,138.0,13,4,1,0
10,21,4,1.3,24,2,1.0,False,138.0,14,4,0,0
10,21,4,1.3,24,3,1.0,False,138.0,13,4,1,0
10,21,4,1.3,24,4,1.0,False,138.0,14,4,0,0
10,21,4,1.3,24,5,1.0,False,148.0,13,5,1,0
10,21,4,1.3,24,6,1.0,False,138.0,14,4,0,0
10,21,4,1.3,24,7,1.0,False,145.0,15,4,0,0
10,21,4,1.3,24,8,1.0,False,138.0,12,4,2,0
10,21,4,1.3,24,9,1.0,False,138.0,13,4,1,0
10,21,4,1.3,24,10,1.0,False,141.0,13,5,0,0
10,21,4,1.3,25,1,1.0,False,138.0,13,4,1,0
10,21,4,1.3,25,2,1.0,False,141.0,12,5,1,0
10,21,4,1.3,25,3,1.0,False,145.0,15,4,0,0
10,21,4,1.3,25,4,1.0,False,141.0,13,5,0,0
10,21,4,1.3,25,5,1.0,False,138.0,13,4,1,0
10,21,4,1.3,25,6,1.0,False,138.0,14,4,0,0
10,21,4,1.3,25,7,1.0,False,138.0,14,4,0,0
10,21,4,1.3,25,8,1.0,False,138.0,13,4,1,0
10,21,4,1.3,25,9,1.0,False,138.0,13,4,1,0
10,21,4,1.3,25,10,1.0,False,138.0,13,4,1,0
10,21,4,1.3,26,1,1.0,False,141.0,12,5,1,0
10,21,4,1.3,26,2,1.0,False,138.0,13,4,1,0
10,21,4,1.3,26,3,1.0,False,138.0,14,4,0,0
10,21,4,1.3,26,4,1.0,False,138.0,14,4,0,0
10,21,4,1.3,26,5,1.0,False,138.0,13,4,1,0
10,21,4,1.3,26,6,1.0,False,138.0,14,4,0,0
10,21,4,1.3,26,7,1.0,False,131.0,13,4,0,0
10,21,4,1.3,26,8,1.0,False,141.0,13,5,0,0
10,21,4,1.3,26,9,1.0,False,138.0,13,4,1,0
10,21,4,1.3,26,10,1.0,False,138.0,12,4,2,0
10,21,4,1.3,27,1,1.0,False,138.0,14,4,0,0
10,21,4,1.3,27,2,1.0,False,138.0,13,4,1,0
10,21,4,1.3,27,3,1.0,False,141.0,13,5,0,0
10,21,4,1.3,27,4,1.0,False,138.0,14,4,0,0
10,21,4,1.3,27,5,1.0,False,138.0,13,4,1,0
10,21,4,1.3,27,6,1.0,False,138.0,14,4,0,0
10,21,4,1.3,27,7,1.0,False,138.0,14,4,0,0
10,21,4,1.3,27,8,1.0,False,141.0,11,5,2,0
10,21,4,1.3,27,9,1.0,False,138.0,12,4,2,0
10,21,4,1.3,27,10,1.0,False,138.0,14,4,0,0
10,21,4,1.3,28,1,1.0,False,141.0,12,5,1,0
10,21,4,1.3,28,2,1.0,False,138.0,13,4,1,0
10,21,4,1.3,28,3,1.0,False,138.0,13,4,1,0
10,21,4,1.3,28,4,1.0,False,138.0,14,4,0,0
10,21,4,1.3,28,5,1.0,False,138.0,14,4,0,0
10,21,4,1.3,28,6,1.0,False,138.0,14,4,0,0
10,21,4,1.3,28,7,1.0,False,138.0,14,4,0,0
10,21,4,1.3,28,8,1.0,False,145.0,14,4,1,0
10,21,4,1.3,28,9,1.0,False,141.0,12,5,1,0
10,21,4,1.3,28,10,1.0,False,141.0,12,5,1,0
10,21,4,1.3,29,1,1.0,False,145.0,14,4,1,0
10,21,4,1.3,29,2,1.0,False,141.0,12,5,1,0
10,21,4,1.3,29,3,1.0,False,141.0,12,5,1,0
10,21,4,1.3,29,4,1.0,False,138.0,14,4,0,0
10,21,4,1.3,29,5,1.0,False,138.0,13,4,1,0
10,21,4,1.3,29,6,1.0,False,141.0,13,5,0,0
10,21,4,1.3,29,7,1.0,False,138.0,14,4,0,0
10,21,4,1.3,29,8,1.0,False,138.0,14,4,0,0
10,21,4,1.3,29,9,1.0,False,138.0,13,4,1,0
10,21,4,1.3,29,10,1.0,False,138.0,13,4,1,0
10,21,0,1.5,0,1,1.0,False,155.0,15,5,0,0
10,21,0,1.5,0,2,1.0,False,158.0,14,6,0,0
10,21,0,1.5,0,3,1.0,False,159.0,16,4,1,0
10,21,0,1.5,0,4,1.0,False,155.0,15,5,0,0
10,21,0,1.5,0,5,1.0,False,162.0,15,5,1,0
10,21,0,1.5,0,6,1.0,False,162.0,15,5,1,0
10,21,0,1.5,0,7,1.0,False,172.0,14,6,2,0
10,21,0,1.5,0,8,1.0,False,159.0,17,4,0,0
10,21,0,1.5,0,9,1.0,False,155.0,15,5,0,0
10,21,0,1.5,0,10,1.0,False,159.0,16,4,1,0
10,21,0,1.5,1,1,1.0,False,162.0,16,5,0,0
10,21,0,1.5,1,2,1.0,False,155.0,15,5,0,0
10,21,0,1.5,1,3,1.0,False,155.0,14,5,1,0
10,21,0,1.5,1,4,1.0,False,155.0,14,5,1,0
10,21,0,1.5,1,5,1.0,False,152.0,14,4,2,0
10,21,0,1.5,1,6,1.0,False,155.0,14,5,1,0
10,21,0,1.5,1,7,1.0,False,162.0,16,5,0,0
10,21,0,1.5,1,8,1.0,False,162.0,15,5,1,0
10,21,0,1.5,1,9,1.0,False,159.0,17,4,0,0
10,21,0,1.5,1,10,1.0,False,162.0,16,5,0,0
10,21,0,1.5,2,1,1.0,False,155.0,15,5,0,0
10,21,0,1.5,2,2,1.0,False,159.0,17,4,0,0
10,21,0,1.5,2,3,1.0,False,162.0,15,5,1,0
10,21,0,1.5,2,4,1.0,False,162.0,15,5,1,0
10,21,0,1.5,2,5,1.0,False,158.0,13,6,1,0
10,21,0,1.5,2,6,1.0,False,152.0,16,4,0,0
10,21,0,1.5,2,7,1.0,False,166.0,17,4,1,0
10,21,0,1.5,2,8,1.0,False,155.0,14,5,1,0
10,21,0,1.5,2,9,1.0,False,155.0,15,5,0,0
10,21,0,1.5,2,10,1.0,False,155.0,14,5,1,0
10,21,0,1.5,3,1,1.0,False,162.0,16,5,0,0
10,21,0,1.5,3,2,1.0,False,159.0,17,4,0,0
10,21,0,1.5,3,3,1.0,False,175.0,14,7,1,0
10,21,0,1.5,3,4,1.0,False,152.0,16,4,0,0
10,21,0,1.5,3,5,1.0,False,165.0,14,6,1,0
10,21,0,1.5,3,6,1.0,False,152.0,15,4,1,0
10,21,0,1.5,3,7,1.0,False,159.0,17,4,0,0
10,21,0,1.5,3,8,1.0,False,155.0,14,5,1,0
10,21,0,1.5,3,9,1.0,False,152.0,16,4,0,0
10,21,0,1.5,3,10,1.0,False,172.0,14,6,2,0
10,21,0,1.5,4,1,1.0,False,162.0,16,5,0,0
10,21,0,1.5,4,2,1.0,False,155.0,15,5,0,0
10,21,0,1.5,4,3,1.0,False,155.0,13,5,2,0
