n,days,seed,coverage_ratio,regime,coverage_mode,z_greedy,feas_greedy,t_greedy,z_sa,feas_sa,t_sa,sa_stop,sa_iters,z_exact,proven,gap_solver,dual_bound,match,n_vars,n_cons,t_exact,ref,dz_greedy,gap_greedy,dz_sa,gap_sa,exact_error,greedy_p_cob,greedy_p_erg,greedy_p_car,greedy_p_gua,greedy_p_cal,greedy_p_over,greedy_pref,sa_p_cob,sa_p_erg,sa_p_car,sa_p_gua,sa_p_cal,sa_p_over,sa_pref,exact_p_cob,exact_p_erg,exact_p_car,exact_p_gua,exact_p_cal,exact_p_over,exact_pref
12,14,3,1.3,bounded,hard,31.546175722212887,False,0.11308979200111935,0.4714561119573496,True,1.7572646670014365,max_iterations,107200,0.3721929726152465,False,0.08051236181254165,0.3422268144373993,True,742,1263,300.35297754099884,0.3422268144373993,31.203948907775487,91.17914666936004,0.12922929751995033,0.3776130100512307,,5.0,4.0,174.33333333333337,6.0,2.0,40.0,0.0,0.0,4.0,23.666666666666686,2.0,1.0,6.0,0.0,0.0,4.0,13.333333333333371,1.0,1.0,2.0,0.0
12,14,4,1.3,bounded,hard,24.860317492493827,True,0.09877933399548056,0.44882065568358526,True,1.8197489160011173,max_iterations,110400,0.3792752981060023,False,0.08102015189034355,0.3485463558451987,True,750,1291,301.05503991599835,0.3485463558451987,24.51177113664863,70.32571342543355,0.10027429983838654,0.2876928654015874,,4.0,4.0,68.66666666666669,5.0,1.0,0.0,0.0,0.0,4.0,17.333333333333314,2.0,1.0,0.0,0.0,0.0,4.0,14.666666666666629,1.0,1.0,0.0,0.0
12,14,0,1.5,certified,soft,79.25755577215743,False,0.08591487500234507,6.399816183539841,True,1.74291145800089,max_iterations,110400,6.399816183539841,True,9.606773461124908e-10,6.399816177391682,True,774,1301,0.41329604200291215,6.399816183539841,72.85773958861759,11.384348784267551,0.0,0.0,,13.0,3.0,228.0,5.0,1.0,0.0,0.0,1.0,4.0,28.0,0.0,1.0,62.0,0.0,1.0,4.0,28.0,0.0,1.0,62.0,0.0
12,14,1,1.5,bounded,hard,55.09545724353237,True,0.10103150000213645,0.4140658257889022,True,1.7464689159969566,max_iterations,108800,0.3882154256005783,False,0.08258873201982597,0.3561532058496895,True,746,1272,300.8267344170017,0.3561532058496895,54.739304037682686,153.69594640342729,0.057912619939212706,0.16260592067688442,,9.0,4.0,160.0,5.0,1.0,7.0,0.0,0.0,4.0,17.0,1.0,1.0,49.0,0.0,0.0,4.0,10.0,1.0,1.0,42.0,0.0
12,14,2,1.5,bounded,soft,73.56422881569355,False,0.08966012499877252,12.559971944905433,True,1.7794035830011126,max_iterations,112000,6.419864970249186,False,0.004583858353026298,6.390437218580009,True,778,1290,300.2400402909989,6.390437218580009,67.17379159711355,10.511611224629156,6.169534726325424,0.9654323351127968,,12.0,3.0,237.8333333333333,6.0,2.0,20.0,0.0,2.0,4.0,55.0,1.0,1.0,92.0,0.0,1.0,4.0,34.66666666666663,0.08333333333333348,1.0,62.0,0.0
12,14,3,1.5,bounded,hard,67.540193132219,False,0.15367520799918566,6.735776585722707,True,1.9604468750039814,max_iterations,107200,0.44160638411715997,False,0.11915344346727914,0.38898739447633957,True,742,1263,300.62632987500547,0.38898739447633957,67.15120573774266,172.63080164369484,6.346789191246367,16.316182172922357,,11.0,3.0,223.0,6.0,2.0,20.0,0.0,1.0,4.0,96.0,2.0,1.0,105.0,0.0,0.0,4.0,38.0,0.08333333333333348,1.0,83.0,0.0
12,14,4,1.5,bounded,hard,79.22485361778651,True,0.09565654199832352,0.5060126007356308,True,1.7879858750020503,max_iterations,110400,0.48897186923105895,False,0.10448241685408316,0.43788290656013906,True,750,1291,300.32843929200317,0.43788290656013906,78.78697071122637,179.92702964852026,0.06812969417549175,0.15558884157113081,,13.0,3.0,228.00000000000006,5.0,1.0,0.0,0.0,0.0,4.0,42.666666666666686,1.0,1.0,89.0,0.0,0.0,4.0,35.83333333333334,1.0,1.0,89.0,0.0
12,21,0,1.1,bounded,hard,1.2614232396209142,False,0.22340170799725456,0.37067843463192296,True,2.915229124999314,max_iterations,165600,0.3113117589861777,False,0.2399436286976791,0.23661446807303105,True,1140,1941,300.0996592500014,0.23661446807303105,1.024808771547883,4.331133171584317,0.1340639665588919,0.5665924305081508,,0.0,6.0,179.0,8.0,2.0,12.0,0.0,0.0,6.0,32.49999999999997,2.0,1.0,0.0,0.0,0.0,6.0,26.833333333333343,1.0,1.0,0.0,0.0
12,21,1,1.1,bounded,hard,6.885062478846622,False,0.3385120419989107,0.3500875081303192,True,3.1532779169938294,max_iterations,163200,0.29156333510232935,False,0.118558401969065,0.2569960520198263,True,1134,1896,300.8434633750003,0.2569960520198263,6.628066426826796,25.790537927467714,0.09309145611049291,0.3622291291202841,,1.0,6.0,99.5,7.0,2.0,0.0,0.0,0.0,6.0,50.0,1.0,1.0,0.0,0.0,0.0,6.0,27.0,1.0,1.0,0.0,0.0
12,21,2,1.1,bounded,hard,13.306465596302795,False,0.17092741699889302,0.31409676952049825,True,2.841827292002563,max_iterations,168000,0.2746095900333187,False,0.17107768921150382,0.22763001593510035,True,1146,1926,301.09275383299973,0.22763001593510035,13.078835580367695,57.45655082718355,0.0864667535853979,0.379856554638429,,2.0,6.0,202.66666666666669,8.0,2.0,12.0,0.0,0.0,6.0,29.833333333333286,1.0,1.0,0.0,0.0,0.0,6.0,16.999999999999943,1.0,1.0,0.0,0.0
12,21,3,1.1,bounded,hard,1.2966729557181518,False,0.16820733300119173,0.2983066764949845,True,2.7069208750035614,max_iterations,160800,0.26121747461705025,False,0.07812822333384108,0.24080874774601366,True,1128,1881,300.67101125000045,0.24080874774601366,1.055864207972138,4.384658854194871,0.057497928748970834,0.2387700998703551,,0.0,6.0,168.66666666666669,8.0,3.0,6.0,0.0,0.0,6.0,26.833333333333343,1.0,1.0,0.0,0.0,0.0,6.0,13.666666666666686,1.0,1.0,0.0,0.0
12,21,4,1.1,bounded,hard,12.988586775500245,False,0.18399154199869372,0.340763436187165,True,2.8365873750008177,max_iterations,165600,0.2746095900333187,False,0.1665754207076224,0.22886638216761834,True,1140,1926,300.8973329169967,0.22886638216761834,12.759720393332627,55.7518333294909,0.11189705401954664,0.48891869989710807,,2.0,6.0,114.83333333333334,7.0,2.0,0.0,0.0,0.0,6.0,38.49999999999997,1.0,1.0,0.0,0.0,0.0,6.0,16.999999999999943,1.0,1.0,0.0,0.0
12,21,0,1.3,bounded,hard,37.12486334720727,False,0.19027379199542338,0.31276982837380074,True,2.8381914170022355,max_iterations,165600,0.27358653099875596,False,0.04309873773741199,0.2617952968507519,True,1140,1941,300.9962825420007,0.2617952968507519,36.86306805035652,140.8087482617075,0.050974531523048816,0.1947114105419133,,6.0,6.0,174.00000000000006,8.0,2.0,22.0,0.0,0.0,6.0,37.0,1.0,1.0,3.0,0.0,0.0,6.0,21.33333333333337,1.0,1.0,1.0,0.0
12,21,1,1.3,certified,hard,30.992158844082603,True,0.18764912500046194,0.2636826426248474,True,2.7625081250007497,max_iterations,163200,0.24635352016067463,True,6.124743656585566e-08,0.24635350507215248,True,1134,1896,2.16991925000184,0.24635352016067463,30.745805323921928,124.80359648958601,0.017329122464172786,0.07034249988744033,,5.0,6.0,135.66666666666663,7.0,2.0,12.0,0.0,0.0,6.0,16.66666666666663,1.0,1.0,1.0,0.0,0.0,6.0,9.999999999999943,1.0,1.0,0.0,0.0
12,21,2,1.3,certified,hard,37.16708699118253,False,0.31071762499777833,0.28318766989247257,True,3.068801291999989,max_iterations,168000,0.2570335186184364,True,3.9761865024070204e-08,0.2570335083983043,True,1146,1926,15.465115708000667,0.2570335186184364,36.910053472564094,143.6001563957761,0.026154151274036197,0.10175385457358099,,6.0,6.0,196.16666666666669,7.0,2.0,25.0,0.0,0.0,6.0,23.999999999999886,1.0,1.0,1.0,0.0,0.0,6.0,13.999999999999886,1.0,1.0,0.0,0.0
12,21,3,1.3,bounded,hard,43.51758069526105,False,0.29302766600449104,0.2992387814305086,True,2.823691083001904,max_iterations,160800,0.2890008665005179,False,0.13835496927332103,0.24901616049587572,True,1128,1881,300.4424025000044,0.24901616049587572,43.268564534765176,173.75805830674915,0.05022262093463287,0.20168418320571074,,7.0,6.0,253.0,9.0,3.0,60.0,0.0,0.0,6.0,32.0,1.0,1.0,5.0,0.0,0.0,6.0,12.0,2.0,1.0,0.0,0.0
12,21,4,1.3,certified,hard,36.98747804734222,True,0.23211279200040735,0.24635352016067463,True,2.9265290409966838,max_iterations,165600,0.24635352016067463,True,3.1095369526552456e-08,0.24635351250022083,True,1140,1926,11.86845620800159,0.24635352016067463,36.74112452718155,149.13983978478797,0.0,0.0,,6.0,6.0,132.66666666666663,7.0,2.0,6.0,0.0,0.0,6.0,9.999999999999943,1.0,1.0,0.0,0.0,0.0,6.0,9.999999999999943,1.0,1.0,0.0,0.0
12,21,0,1.5,bounded,soft,133.39212061087062,False,0.3080076670012204,18.434368871868873,True,3.0269753340035095,max_iterations,165600,18.352869352869355,False,0.0010437259079268152,18.33371398764097,True,1176,1941,300.9338664579991,18.33371398764097,115.05840662322964,6.275782784698847,0.10065488422790381,0.005490152420603745,,22.0,4.0,388.0000000000001,8.0,2.0,6.0,0.0,3.0,6.0,77.33333333333337,1.0,1.0,124.0,0.0,3.0,6.0,20.000000000000057,1.0,1.0,144.0,0.0
12,21,1,1.5,bounded,hard,79.1630911597244,True,0.20684304199676262,0.4064199723155714,True,2.792704749997938,max_iterations,163200,0.3183716459433862,False,0.11100132468982495,0.28303175614896514,True,1134,1896,300.10164158300176,0.28303175614896514,78.88005940357543,278.69685181919766,0.12338821616660628,0.43595184457557706,,13.0,5.0,231.0,8.0,2.0,12.0,0.0,0.0,6.0,47.5,2.0,1.0,97.0,0.0,0.0,6.0,27.0,1.0,1.0,80.0,0.0
12,21,2,1.5,bounded,soft,103.258779638705,False,0.3432200839961297,6.334836577098544,True,3.056511208000302,max_iterations,168000,6.323039924676892,False,0.004184277038316373,6.296582573907709,True,1182,1926,300.13369191699894,6.296582573907709,96.96219706479728,15.399178193357953,0.038254003190835384,0.006075359568753285,,17.0,4.0,303.0,8.0,2.0,12.0,0.0,1.0,6.0,20.5,1.0,1.0,127.0,0.0,1.0,6.0,18.0,1.0,1.0,114.0,0.0
12,21,3,1.5,bounded,soft,103.2651480831258,False,0.36778683299780823,6.332776638603071,True,3.0885688749986002,max_iterations,160800,6.318354022982268,False,0.0026556047404891403,6.301574972086748,True,1164,1881,300.10685266699875,6.301574972086748,96.96357311103904,15.387196619979248,0.03120166651632239,0.004951407648807207,,17.0,4.0,303.0,8.0,2.0,12.0,0.0,1.0,6.0,22.0,1.0,1.0,118.0,0.0,1.0,6.0,17.0,1.0,1.0,108.0,0.0
12,21,4,1.5,certified,hard,115.12496276982633,True,0.36034558399842354,0.4119576686540972,True,3.058424584000022,max_iterations,165600,0.31724029938315657,True,0.0,0.3172402646609344,True,1140,1926,4.120068166994315,0.31724029938315657,114.80772247044317,361.8951397211382,0.09471736927094065,0.2985666368841207,,19.0,4.0,337.0,7.0,1.0,0.0,0.0,0.0,6.0,43.0,2.0,1.0,137.0,0.0,0.0,6.0,16.0,1.0,1.0,120.0,0.0
12,28,0,1.1,bounded,hard,19.05688405372126,False,0.3002360829850659,0.414701180922555,True,5.220066875015618,max_iterations,220800,0.21322665883734587,False,0.09903623468171473,0.19210949341233247,True,1530,2581,300.3123465410026,0.19210949341233247,18.864774560308927,98.19803397127642,0.2225916875102225,1.158670941016251,,3.0,7.0,208.0,10.0,2.0,0.0,0.0,0.0,8.0,42.0,2.0,2.0,0.0,0.0,0.0,8.0,18.0,1.0,1.0,0.0,0.0
12,28,1,1.1,bounded,hard,6.932738211597983,False,0.4125722919998225,0.3899746263017275,True,5.146196374989813,max_iterations,217600,0.21606398532835716,False,0.09735491727399546,0.19502899637973364,True,1522,2520,302.3236792089883,0.19502899637973364,6.737709215218249,34.54721779985735,0.19494562992199388,0.9995725432664513,,1.0,7.0,193.5,10.0,2.0,0.0,0.0,0.0,8.0,54.5,1.0,2.0,0.0,0.0,0.0,8.0,7.0,2.0,1.0,0.0,0.0
12,28,2,1.1,certified,hard,19.070102039532358,False,0.2938787500024773,0.22100685400080866,True,5.172769500000868,max_iterations,224000,0.20615904405277607,True,6.010840623251241e-08,0.2061590316608844,True,1538,2562,7.756931083014933,0.20615904405277607,18.863942995479583,91.50189399719216,0.014847809948032586,0.07202114278445913,,3.0,6.0,223.16666666666669,10.0,2.0,0.0,0.0,0.0,8.0,22.166666666666572,1.0,1.0,0.0,0.0,0.0,8.0,15.499999999999943,1.0,1.0,0.0,0.0
12,28,3,1.1,bounded,hard,19.28196462372992,False,0.4083522919972893,0.38834513738605814,True,5.000168207974639,max_iterations,214400,0.3252271551504288,False,0.10428009661058806,0.2913124359909553,True,1514,2499,300.48882791699725,0.2913124359909553,18.990652187738963,65.18998107011328,0.09703270139510284,0.3330880848427477,,3.0,7.0,268.0,10.0,3.0,13.0,0.0,0.0,9.0,45.0,1.0,2.0,0.0,0.0,0.0,8.0,17.5,1.0,2.0,0.0,0.0
12,28,4,1.1,bounded,hard,12.957368820127181,False,0.381020750006428,0.2839517795721215,True,6.214117958996212,max_iterations,220800,0.21177340271662087,False,0.17379194770506864,0.17496889058636927,True,1530,2561,300.3907231250196,0.17496889058636927,12.782399929540812,73.05527220698174,0.1089828889857522,0.6228700920519089,,2.0,8.0,178.33333333333331,10.0,2.0,0.0,0.0,0.0,8.0,38.00000000000006,2.0,1.0,0.0,0.0,0.0,8.0,18.666666666666686,1.0,1.0,0.0,0.0
12,28,0,1.3,bounded,hard,54.95820370816109,False,0.4038862920133397,0.35321392115173056,True,5.381486790982308,max_iterations,220800,0.20035824095230037,False,0.0011509278702395505,0.20012762585477767,True,1530,2581,300.12971416598884,0.20012762585477767,54.75807608230632,273.61577817368124,0.1530862952969529,0.7649433437442552,,9.0,8.0,207.0,9.0,2.0,20.0,0.0,0.0,8.0,36.0,1.0,2.0,1.0,0.0,0.0,8.0,16.0,1.0,1.0,0.0,0.0
12,28,1,1.3,bounded,hard,42.99879101722691,True,0.5385744169761892,0.39779958842805885,True,5.294183209014591,max_iterations,217600,0.21001885213382399,False,0.11033235654787169,0.18684699779087444,True,1522,2520,300.7408194169984,0.18684699779087444,42.811944019436034,229.12834846483662,0.2109525906371844,1.1290124707986466,,7.0,8.0,168.00000000000006,9.0,3.0,16.0,0.0,0.0,8.0,42.66666666666663,2.0,2.0,2.0,0.0,0.0,8.0,20.66666666666663,1.0,1.0,0.0,0.0
12,28,2,1.3,bounded,hard,67.28960604314393,False,0.37044774999958463,0.25469851873007815,True,5.915110666013788,max_iterations,224000,0.20035824095230037,False,0.09310853983920755,0.18170310130381767,True,1538,2562,300.5221794999961,0.18170310130381767,67.10790294184011,369.3272292013991,0.07299541742626048,0.4017290673768308,,11.0,8.0,299.0,10.0,3.0,35.0,0.0,0.0,8.0,43.0,1.0,1.0,10.0,0.0,0.0,8.0,16.0,1.0,1.0,0.0,0.0
12,28,3,1.3,bounded,hard,67.49299337931048,False,0.3725403329881374,0.3442634272963577,True,5.06950537499506,max_iterations,214400,0.3144496069632275,False,0.05391714547943563,0.29749538175863943,True,1514,2499,300.79545820798376,0.29749538175863943,67.19549799755184,225.87072646414433,0.046768045537718295,0.15720595479919622,,11.0,7.0,331.66666666666674,11.0,4.0,56.0,0.0,0.0,8.0,31.333333333333258,1.0,2.0,2.0,0.0,0.0,8.0,15.499999999999943,1.0,2.0,0.0,0.0
12,28,4,1.3,bounded,hard,48.82443580110309,True,0.34827070802566595,0.3480923933739528,True,5.6951492090011016,max_iterations,220800,0.20035824095230037,False,0.0928035785302962,0.18176421099024548,True,1530,2561,301.0998655000003,0.18176421099024548,48.64267159011285,267.6141322051748,0.16632818238370733,0.9150766340499972,,8.0,8.0,142.0,9.0,2.0,0.0,0.0,0.0,8.0,33.0,1.0,2.0,2.0,0.0,0.0,8.0,16.0,1.0,1.0,0.0,0.0
12,28,0,1.5,bounded,soft,157.23188453809638,False,0.41432320899912156,18.449316532138102,True,5.558411209000042,max_iterations,220800,18.25699639215948,False,0.0005681809949017546,18.246623113785464,True,1578,2581,300.3391102089954,18.246623113785464,138.98526142431092,7.6170401809475905,0.20269341835263788,0.011108544144779395,,26.0,6.0,456.0,10.0,2.0,0.0,0.0,3.0,8.0,37.0,2.0,2.0,172.0,0.0,3.0,8.0,18.0,0.08333333333333304,1.0,180.0,0.0
12,28,1,1.5,bounded,hard,97.02702853683935,True,0.5703089169983286,0.409986465976458,True,5.955849542020587,max_iterations,217600,0.2369660032535064,False,0.09236911387501814,0.2150776616925755,True,1522,2520,300.1201829589845,0.2150776616925755,96.81195087514678,450.12555052568126,0.1949088042838825,0.9062252339458587,,16.0,7.0,281.3333333333334,10.0,2.0,7.0,0.0,0.0,8.0,43.666666666666686,2.0,2.0,72.0,0.0,0.0,8.0,20.66666666666663,1.0,1.0,84.0,0.0
12,28,2,1.5,bounded,soft,151.36982033319916,False,0.5921552920190152,12.330514030833214,True,5.775240582996048,max_iterations,224000,12.249624597287685,False,0.0010091000430924317,12.237263508527825,True,1586,2562,300.21704808299546,12.237263508527825,139.13255682467133,11.369580848505349,0.09325052230538944,0.0076202103714123354,,25.0,5.0,451.0,11.0,3.0,16.0,0.0,2.0,8.0,41.0,2.0,1.0,162.0,0.0,2.0,7.0,18.0,0.08333333333333304,1.0,180.0,0.0
12,28,3,1.5,certified,soft,139.46556543933409,False,0.656573207990732,6.560015813678303,True,5.856474959000479,max_iterations,214400,6.375106575077474,True,1.0190872413370191e-09,6.3751065685806845,True,1562,2499,0.8445821659988724,6.375106575077474,133.09045886425662,20.876585716159454,0.18490923860082908,0.029004885867116966,,23.0,6.0,426.8333333333334,11.0,4.0,23.0,0.0,1.0,8.0,62.49999999999994,1.0,3.0,169.0,0.0,1.0,8.0,42.0,0.0,2.0,138.0,0.0
12,28,4,1.5,bounded,hard,139.16985671121532,True,0.531215124996379,6.467615257520748,True,5.898847667005612,max_iterations,220800,0.27266797017612765,False,0.160409935963828,0.22892931854078796,True,1530,2561,301.0328980839986,0.22892931854078796,138.94092739267452,606.9162668997316,6.23868593897996,27.251581312283612,,23.0,6.0,405.0,10.0,2.0,0.0,0.0,1.0,7.0,41.0,3.0,2.0,158.0,0.0,0.0,8.0,9.0,2.0,1.0,141.0,0.0
